time,id,pos,sugar,age,vision,metabolism,sex,children,loans_given,loans_owed,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,chose_not_to_reproduce,schwartz_values
1,14,"(13, 40)",12.0,1,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.43f0, stimulation = -2.17f0, hedonism = 0.23f0, achievement = -0.95f0, power = 0.76f0, security = 0.99f0, conformity = -1.1f0, tradition = 1.39f0, benevolence = -0.24f0, universalism = 0.65f0)"
1,15,"(28, 19)",5.0,1,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.72f0, stimulation = -0.73f0, hedonism = 0.23f0, achievement = -0.76f0, power = -0.95f0, security = -0.12f0, conformity = 0.01f0, tradition = -0.19f0, benevolence = 0.2f0, universalism = 0.58f0)"
1,16,"(38, 38)",8.0,1,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.35f0, stimulation = -0.22f0, hedonism = -0.13f0, achievement = -0.98f0, power = -1.05f0, security = -0.57f0, conformity = -0.18f0, tradition = 1.66f0, benevolence = 1.07f0, universalism = 0.74f0)"
1,17,"(13, 44)",23.0,1,1,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -2.62f0, stimulation = -0.72f0, hedonism = 0.16f0, achievement = -1.44f0, power = -1.77f0, security = 1.93f0, conformity = 2.27f0, tradition = 1.5f0, benevolence = 0.63f0, universalism = 0.07f0)"
1,18,"(48, 18)",8.0,1,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.49f0, stimulation = -1.99f0, hedonism = -0.95f0, achievement = -0.85f0, power = -1.38f0, security = 1.73f0, conformity = 1.59f0, tradition = 0.23f0, benevolence = 1.01f0, universalism = 0.11f0)"
1,19,"(48, 27)",20.0,1,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.51f0, stimulation = -1.55f0, hedonism = -2.06f0, achievement = -0.26f0, power = -0.94f0, security = 1.86f0, conformity = 1.94f0, tradition = -0.19f0, benevolence = 1.52f0, universalism = 0.19f0)"
1,20,"(13, 9)",13.0,1,4,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.41f0, stimulation = -1.5f0, hedonism = -0.85f0, achievement = 0.56f0, power = -1.9f0, security = -0.09f0, conformity = 1.23f0, tradition = 1.18f0, benevolence = 0.99f0, universalism = 0.8f0)"
1,21,"(6, 20)",23.0,1,4,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.72f0, stimulation = -2.14f0, hedonism = -1.61f0, achievement = 0.02f0, power = -0.33f0, security = 1.57f0, conformity = 1.05f0, tradition = 0.31f0, benevolence = 0.03f0, universalism = 0.41f0)"
1,22,"(20, 18)",22.0,1,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.32f0, stimulation = -2.02f0, hedonism = -1.88f0, achievement = 0.07f0, power = 0.47f0, security = 1.43f0, conformity = 1.45f0, tradition = 1.03f0, benevolence = 0.29f0, universalism = -0.52f0)"
1,23,"(31, 4)",25.0,1,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.39f0, stimulation = -2.09f0, hedonism = -2.28f0, achievement = -1.46f0, power = 0.05f0, security = 0.63f0, conformity = -0.88f0, tradition = 1.68f0, benevolence = 1.86f0, universalism = 1.09f0)"
1,24,"(12, 50)",14.0,1,6,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.85f0, stimulation = -0.41f0, hedonism = -1.54f0, achievement = 1.74f0, power = -0.18f0, security = -0.12f0, conformity = 0.41f0, tradition = -0.25f0, benevolence = 0.68f0, universalism = 0.5f0)"
1,25,"(10, 9)",15.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.67f0, stimulation = -1.05f0, hedonism = -0.31f0, achievement = -1.04f0, power = 0.1f0, security = -0.4f0, conformity = -0.48f0, tradition = -0.06f0, benevolence = 1.54f0, universalism = 1.04f0)"
1,26,"(44, 17)",18.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.08f0, stimulation = 1.25f0, hedonism = 0.91f0, achievement = -0.46f0, power = -0.93f0, security = 0.74f0, conformity = -1.89f0, tradition = 0.74f0, benevolence = 0.07f0, universalism = -0.35f0)"
1,27,"(37, 1)",24.0,1,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.07f0, stimulation = -0.18f0, hedonism = 0.49f0, achievement = 0.37f0, power = -0.3f0, security = 1.33f0, conformity = -1.29f0, tradition = -1.48f0, benevolence = 0.3f0, universalism = -0.32f0)"
1,28,"(27, 18)",3.0,1,2,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.01f0, stimulation = -2.36f0, hedonism = -0.84f0, achievement = 0.9f0, power = 1.42f0, security = 1.02f0, conformity = -0.81f0, tradition = -0.11f0, benevolence = 1.05f0, universalism = -0.29f0)"
1,29,"(41, 14)",13.0,1,5,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.15f0, stimulation = -0.41f0, hedonism = 0.27f0, achievement = -0.54f0, power = -1.03f0, security = 0.94f0, conformity = 0.01f0, tradition = -0.17f0, benevolence = -0.54f0, universalism = 1.32f0)"
1,30,"(16, 37)",20.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.4f0, stimulation = -1.4f0, hedonism = 0.41f0, achievement = 0.19f0, power = -1.69f0, security = 1.25f0, conformity = -0.71f0, tradition = 0.55f0, benevolence = 1.12f0, universalism = 0.68f0)"
1,31,"(18, 39)",22.0,1,5,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.14f0, stimulation = -0.71f0, hedonism = 0.85f0, achievement = 0.79f0, power = -0.41f0, security = -0.69f0, conformity = 0.28f0, tradition = 0.5f0, benevolence = -1.02f0, universalism = 0.56f0)"
1,32,"(25, 41)",14.0,1,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.24f0, stimulation = -0.05f0, hedonism = 0.85f0, achievement = -0.91f0, power = -0.29f0, security = 0.82f0, conformity = -0.84f0, tradition = -0.91f0, benevolence = 0.15f0, universalism = 0.93f0)"
1,33,"(27, 2)",5.0,1,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.12f0, stimulation = 0.77f0, hedonism = -1.64f0, achievement = -0.02f0, power = -0.45f0, security = 0.18f0, conformity = -0.53f0, tradition = -1.47f0, benevolence = 0.29f0, universalism = 1.75f0)"
1,34,"(6, 33)",22.0,1,1,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.2f0, stimulation = -0.82f0, hedonism = 0.32f0, achievement = -0.61f0, power = -1.0f0, security = 1.35f0, conformity = -0.43f0, tradition = 0.74f0, benevolence = 0.33f0, universalism = -0.06f0)"
1,35,"(31, 50)",11.0,1,4,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -1.29f0, stimulation = -0.25f0, hedonism = -0.55f0, achievement = -1.25f0, power = -0.71f0, security = 0.99f0, conformity = 0.25f0, tradition = 1.24f0, benevolence = 0.8f0, universalism = 0.76f0)"
1,36,"(43, 42)",5.0,1,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.56f0, stimulation = -0.96f0, hedonism = -0.72f0, achievement = -0.27f0, power = 0.52f0, security = 1.14f0, conformity = -0.08f0, tradition = -1.33f0, benevolence = -0.2f0, universalism = 1.34f0)"
1,37,"(25, 8)",4.0,1,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.39f0, stimulation = 0.53f0, hedonism = -0.83f0, achievement = -1.63f0, power = -0.77f0, security = -1.35f0, conformity = -0.38f0, tradition = 0.01f0, benevolence = 1.87f0, universalism = 1.15f0)"
1,38,"(38, 16)",19.0,1,2,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.85f0, stimulation = -1.7f0, hedonism = 0.37f0, achievement = -1.02f0, power = 0.56f0, security = 0.66f0, conformity = 0.08f0, tradition = 1.2f0, benevolence = 0.02f0, universalism = 0.66f0)"
1,39,"(9, 24)",14.0,1,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.75f0, stimulation = -1.11f0, hedonism = 0.16f0, achievement = 0.27f0, power = -1.3f0, security = 0.58f0, conformity = -0.18f0, tradition = -0.09f0, benevolence = 1.38f0, universalism = -0.46f0)"
1,40,"(18, 35)",20.0,1,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.57f0, stimulation = -1.24f0, hedonism = -0.57f0, achievement = -0.02f0, power = -0.75f0, security = 0.94f0, conformity = -1.12f0, tradition = 0.08f0, benevolence = 0.98f0, universalism = 1.13f0)"
1,41,"(2, 18)",3.0,1,1,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.35f0, stimulation = 0.65f0, hedonism = 0.17f0, achievement = -0.92f0, power = -0.05f0, security = 0.68f0, conformity = -0.6f0, tradition = -0.19f0, benevolence = 0.24f0, universalism = -0.32f0)"
1,42,"(24, 13)",17.0,1,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.1f0, stimulation = -1.13f0, hedonism = -0.94f0, achievement = -1.01f0, power = 0.3f0, security = 0.43f0, conformity = 1.2f0, tradition = 0.73f0, benevolence = 0.18f0, universalism = 0.14f0)"
1,43,"(46, 9)",8.0,1,3,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.06f0, stimulation = 0.42f0, hedonism = 0.05f0, achievement = -0.35f0, power = -1.25f0, security = 1.14f0, conformity = -0.45f0, tradition = -0.93f0, benevolence = 1.26f0, universalism = 0.17f0)"
1,44,"(10, 1)",15.0,1,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.46f0, stimulation = -1.48f0, hedonism = -0.25f0, achievement = 0.05f0, power = 0.29f0, security = 0.79f0, conformity = -0.43f0, tradition = 0.51f0, benevolence = -0.1f0, universalism = 1.08f0)"
1,45,"(44, 32)",11.0,1,6,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.45f0, stimulation = -0.15f0, hedonism = 0.62f0, achievement = 0.21f0, power = -2.15f0, security = -0.68f0, conformity = -1.69f0, tradition = -0.58f0, benevolence = 0.93f0, universalism = 2.04f0)"
1,46,"(18, 40)",23.0,1,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.48f0, stimulation = -1.94f0, hedonism = -0.84f0, achievement = -0.28f0, power = -0.58f0, security = 1.68f0, conformity = 0.34f0, tradition = 0.62f0, benevolence = 1.28f0, universalism = 0.19f0)"
1,47,"(5, 12)",7.0,1,2,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.93f0, stimulation = -0.03f0, hedonism = -0.81f0, achievement = -1.1f0, power = -1.0f0, security = -0.56f0, conformity = 0.71f0, tradition = 0.63f0, benevolence = 1.61f0, universalism = 1.48f0)"
1,48,"(44, 33)",14.0,1,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.64f0, stimulation = 0.14f0, hedonism = 0.52f0, achievement = 1.0f0, power = -1.15f0, security = 1.58f0, conformity = 0.73f0, tradition = -1.42f0, benevolence = -0.72f0, universalism = -0.04f0)"
1,49,"(6, 24)",12.0,1,1,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.78f0, stimulation = 0.27f0, hedonism = 0.74f0, achievement = -0.29f0, power = -1.4f0, security = -1.04f0, conformity = -1.62f0, tradition = -0.7f0, benevolence = 1.58f0, universalism = 1.69f0)"
1,50,"(14, 25)",24.0,1,5,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.09f0, stimulation = 2.31f0, hedonism = 1.81f0, achievement = -2.53f0, power = -0.85f0, security = -1.22f0, conformity = -0.7f0, tradition = -0.72f0, benevolence = 0.09f0, universalism = 0.72f0)"
2,1,"(2, 21)",5.0,2,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.67f0, stimulation = -1.61f0, hedonism = -0.36f0, achievement = 0.37f0, power = -0.34f0, security = 1.01f0, conformity = 0.08f0, tradition = 0.8f0, benevolence = 0.15f0, universalism = 0.56f0)"
2,2,"(12, 46)",10.0,2,6,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.21f0, stimulation = -3.63f0, hedonism = -0.42f0, achievement = -0.94f0, power = -1.04f0, security = 1.61f0, conformity = 1.01f0, tradition = 1.25f0, benevolence = 1.56f0, universalism = 0.81f0)"
2,3,"(30, 5)",12.0,2,1,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.42f0, stimulation = -0.29f0, hedonism = -0.14f0, achievement = -1.87f0, power = 0.67f0, security = -1.49f0, conformity = 1.32f0, tradition = 0.97f0, benevolence = -0.35f0, universalism = 0.76f0)"
2,4,"(9, 13)",12.0,2,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.05f0, stimulation = -0.9f0, hedonism = 0.89f0, achievement = -1.12f0, power = -1.28f0, security = -1.56f0, conformity = -0.45f0, tradition = -0.1f0, benevolence = 1.71f0, universalism = 1.76f0)"
2,5,"(6, 35)",24.0,2,6,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.3f0, stimulation = -1.06f0, hedonism = 1.04f0, achievement = -1.68f0, power = -1.32f0, security = 1.3f0, conformity = -1.04f0, tradition = 1.35f0, benevolence = 1.0f0, universalism = 0.71f0)"
2,6,"(24, 28)",9.0,2,3,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.28f0, stimulation = -1.52f0, hedonism = -0.5f0, achievement = 1.48f0, power = 0.28f0, security = 0.79f0, conformity = -0.54f0, tradition = -0.45f0, benevolence = 0.49f0, universalism = 0.27f0)"
2,7,"(9, 39)",12.0,2,1,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.88f0, stimulation = -0.96f0, hedonism = -0.3f0, achievement = -0.47f0, power = -2.32f0, security = 1.24f0, conformity = -0.39f0, tradition = -1.06f0, benevolence = 2.05f0, universalism = 1.34f0)"
2,8,"(33, 17)",14.0,2,4,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.5f0, stimulation = 0.33f0, hedonism = 0.65f0, achievement = -0.29f0, power = -1.11f0, security = 1.05f0, conformity = -1.78f0, tradition = -0.97f0, benevolence = 0.46f0, universalism = 0.17f0)"
2,9,"(13, 19)",5.0,2,2,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.14f0, stimulation = 0.32f0, hedonism = -0.63f0, achievement = 0.92f0, power = -0.03f0, security = -0.91f0, conformity = -0.3f0, tradition = 1.2f0, benevolence = -0.07f0, universalism = -0.36f0)"
2,10,"(39, 45)",12.0,2,6,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.74f0, stimulation = -0.57f0, hedonism = -0.1f0, achievement = 0.24f0, power = -0.57f0, security = 1.46f0, conformity = -1.21f0, tradition = -0.26f0, benevolence = -0.85f0, universalism = 0.11f0)"
2,11,"(34, 3)",10.0,2,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.47f0, stimulation = -0.88f0, hedonism = 1.77f0, achievement = 1.3f0, power = -1.39f0, security = -0.7f0, conformity = -1.15f0, tradition = -0.82f0, benevolence = 1.4f0, universalism = 0.95f0)"
2,12,"(28, 9)",9.0,2,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.99f0, stimulation = -1.22f0, hedonism = 2.03f0, achievement = -0.8f0, power = -1.88f0, security = -0.39f0, conformity = -0.49f0, tradition = -0.35f0, benevolence = 1.15f0, universalism = 0.96f0)"
2,13,"(17, 33)",11.0,2,6,4,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.57f0, stimulation = -3.3f0, hedonism = -0.8f0, achievement = -0.68f0, power = -1.83f0, security = 1.5f0, conformity = 1.16f0, tradition = 2.48f0, benevolence = 1.55f0, universalism = 0.49f0)"
2,14,"(13, 39)",14.0,2,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.43f0, stimulation = -2.17f0, hedonism = 0.23f0, achievement = -0.95f0, power = 0.76f0, security = 0.99f0, conformity = -1.1f0, tradition = 1.39f0, benevolence = -0.24f0, universalism = 0.65f0)"
2,15,"(29, 19)",5.0,2,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.72f0, stimulation = -0.73f0, hedonism = 0.23f0, achievement = -0.76f0, power = -0.95f0, security = -0.12f0, conformity = 0.01f0, tradition = -0.19f0, benevolence = 0.2f0, universalism = 0.58f0)"
2,16,"(38, 38)",5.0,2,6,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.35f0, stimulation = -0.22f0, hedonism = -0.13f0, achievement = -0.98f0, power = -1.05f0, security = -0.57f0, conformity = -0.18f0, tradition = 1.66f0, benevolence = 1.07f0, universalism = 0.74f0)"
2,17,"(13, 43)",24.0,2,1,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -2.62f0, stimulation = -0.72f0, hedonism = 0.16f0, achievement = -1.44f0, power = -1.77f0, security = 1.93f0, conformity = 2.27f0, tradition = 1.5f0, benevolence = 0.63f0, universalism = 0.07f0)"
2,18,"(43, 18)",6.0,2,5,4,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.49f0, stimulation = -1.99f0, hedonism = -0.95f0, achievement = -0.85f0, power = -1.38f0, security = 1.73f0, conformity = 1.59f0, tradition = 0.23f0, benevolence = 1.01f0, universalism = 0.11f0)"
2,19,"(48, 27)",18.0,2,4,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.51f0, stimulation = -1.55f0, hedonism = -2.06f0, achievement = -0.26f0, power = -0.94f0, security = 1.86f0, conformity = 1.94f0, tradition = -0.19f0, benevolence = 1.52f0, universalism = 0.19f0)"
2,20,"(13, 9)",12.0,2,4,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.41f0, stimulation = -1.5f0, hedonism = -0.85f0, achievement = 0.56f0, power = -1.9f0, security = -0.09f0, conformity = 1.23f0, tradition = 1.18f0, benevolence = 0.99f0, universalism = 0.8f0)"
2,21,"(6, 20)",22.0,2,4,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.72f0, stimulation = -2.14f0, hedonism = -1.61f0, achievement = 0.02f0, power = -0.33f0, security = 1.57f0, conformity = 1.05f0, tradition = 0.31f0, benevolence = 0.03f0, universalism = 0.41f0)"
2,22,"(20, 18)",19.0,2,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.32f0, stimulation = -2.02f0, hedonism = -1.88f0, achievement = 0.07f0, power = 0.47f0, security = 1.43f0, conformity = 1.45f0, tradition = 1.03f0, benevolence = 0.29f0, universalism = -0.52f0)"
2,23,"(31, 5)",27.0,2,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.39f0, stimulation = -2.09f0, hedonism = -2.28f0, achievement = -1.46f0, power = 0.05f0, security = 0.63f0, conformity = -0.88f0, tradition = 1.68f0, benevolence = 1.86f0, universalism = 1.09f0)"
2,24,"(13, 47)",15.0,2,6,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.85f0, stimulation = -0.41f0, hedonism = -1.54f0, achievement = 1.74f0, power = -0.18f0, security = -0.12f0, conformity = 0.41f0, tradition = -0.25f0, benevolence = 0.68f0, universalism = 0.5f0)"
2,25,"(10, 9)",12.0,2,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.67f0, stimulation = -1.05f0, hedonism = -0.31f0, achievement = -1.04f0, power = 0.1f0, security = -0.4f0, conformity = -0.48f0, tradition = -0.06f0, benevolence = 1.54f0, universalism = 1.04f0)"
2,26,"(44, 16)",17.0,2,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.08f0, stimulation = 1.25f0, hedonism = 0.91f0, achievement = -0.46f0, power = -0.93f0, security = 0.74f0, conformity = -1.89f0, tradition = 0.74f0, benevolence = 0.07f0, universalism = -0.35f0)"
