id,pos_1,pos_2,vision,metabolism,sugar,age,max_age,sex,has_reproduced,has_spread_culture,has_accepted_culture,initial_sugar,children,total_inheritance_received,culture,loans_given,loans_owed,diseases,immunity,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,chose_not_to_borrow,chose_not_to_lend,chose_not_to_reproduce,chose_not_to_spread_culture,schwartz_values
38,38,17,2,1,17.0,0,60,female,false,false,false,17.0,Int64[],0.0,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.85f0, stimulation = -1.7f0, hedonism = 0.37f0, achievement = -1.02f0, power = 0.56f0, security = 0.66f0, conformity = 0.08f0, tradition = 1.2f0, benevolence = 0.02f0, universalism = 0.66f0)"
24,12,50,6,2,14.0,0,83,female,false,false,false,14.0,Int64[],0.0,"Bool[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.85f0, stimulation = -0.41f0, hedonism = -1.54f0, achievement = 1.74f0, power = -0.18f0, security = -0.12f0, conformity = 0.41f0, tradition = -0.25f0, benevolence = 0.68f0, universalism = 0.5f0)"
8,33,22,4,3,15.0,0,74,male,false,false,false,15.0,Int64[],0.0,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.5f0, stimulation = 0.33f0, hedonism = 0.65f0, achievement = -0.29f0, power = -1.11f0, security = 1.05f0, conformity = -1.78f0, tradition = -0.97f0, benevolence = 0.46f0, universalism = 0.17f0)"
17,13,44,1,2,22.0,0,93,male,false,false,false,22.0,Int64[],0.0,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -2.62f0, stimulation = -0.72f0, hedonism = 0.16f0, achievement = -1.44f0, power = -1.77f0, security = 1.93f0, conformity = 2.27f0, tradition = 1.5f0, benevolence = 0.63f0, universalism = 0.07f0)"
37,24,8,6,3,5.0,0,91,female,false,false,false,5.0,Int64[],0.0,"Bool[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.39f0, stimulation = 0.53f0, hedonism = -0.83f0, achievement = -1.63f0, power = -0.77f0, security = -1.35f0, conformity = -0.38f0, tradition = 0.01f0, benevolence = 1.87f0, universalism = 1.15f0)"
1,2,21,6,2,9.0,0,92,male,false,false,false,9.0,Int64[],0.0,"Bool[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.67f0, stimulation = -1.61f0, hedonism = -0.36f0, achievement = 0.37f0, power = -0.34f0, security = 1.01f0, conformity = 0.08f0, tradition = 0.8f0, benevolence = 0.15f0, universalism = 0.56f0)"
22,20,18,1,3,25.0,0,97,male,false,false,false,25.0,Int64[],0.0,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.32f0, stimulation = -2.02f0, hedonism = -1.88f0, achievement = 0.07f0, power = 0.47f0, security = 1.43f0, conformity = 1.45f0, tradition = 1.03f0, benevolence = 0.29f0, universalism = -0.52f0)"
47,5,12,2,4,11.0,0,62,female,false,false,false,11.0,Int64[],0.0,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.93f0, stimulation = -0.03f0, hedonism = -0.81f0, achievement = -1.1f0, power = -1.0f0, security = -0.56f0, conformity = 0.71f0, tradition = 0.63f0, benevolence = 1.61f0, universalism = 1.48f0)"
14,13,40,2,2,10.0,0,69,male,false,false,false,10.0,Int64[],0.0,"Bool[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.43f0, stimulation = -2.17f0, hedonism = 0.23f0, achievement = -0.95f0, power = 0.76f0, security = 0.99f0, conformity = -1.1f0, tradition = 1.39f0, benevolence = -0.24f0, universalism = 0.65f0)"
3,30,6,1,4,14.0,0,97,female,false,false,false,14.0,Int64[],0.0,"Bool[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.42f0, stimulation = -0.29f0, hedonism = -0.14f0, achievement = -1.87f0, power = 0.67f0, security = -1.49f0, conformity = 1.32f0, tradition = 0.97f0, benevolence = -0.35f0, universalism = 0.76f0)"
33,26,2,2,4,7.0,0,88,female,false,false,false,7.0,Int64[],0.0,"Bool[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.12f0, stimulation = 0.77f0, hedonism = -1.64f0, achievement = -0.02f0, power = -0.45f0, security = 0.18f0, conformity = -0.53f0, tradition = -1.47f0, benevolence = 0.29f0, universalism = 1.75f0)"
40,19,35,5,4,21.0,0,95,female,false,false,false,21.0,Int64[],0.0,"Bool[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 0.57f0, stimulation = -1.24f0, hedonism = -0.57f0, achievement = -0.02f0, power = -0.75f0, security = 0.94f0, conformity = -1.12f0, tradition = 0.08f0, benevolence = 0.98f0, universalism = 1.13f0)"
48,44,33,5,4,18.0,0,90,female,false,false,false,18.0,Int64[],0.0,"Bool[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = -0.64f0, stimulation = 0.14f0, hedonism = 0.52f0, achievement = 1.0f0, power = -1.15f0, security = 1.58f0, conformity = 0.73f0, tradition = -1.42f0, benevolence = -0.72f0, universalism = -0.04f0)"
15,28,20,4,2,5.0,0,60,female,false,false,false,5.0,Int64[],0.0,"Bool[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",BitVector[],"Bool[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],Int64[],Int64[],false,false,false,false,false,"(self_direction = 1.72f0, stimulation = -0.73f0, hedonism = 0.23f0, achievement = -0.76f0, power = -0.95f0, security = -0.12f0, conformity = 0.01f0, tradition = -0.19f0, benevolence = 0.2f0, universalism = 0.58f0)"
