time,id,pos,sugar,age,vision,metabolism,sex,children,loans_given,loans_owed,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,chose_not_to_reproduce,schwartz_values
24,2,"(16, 41)",65.5,24,6,1,male,"[55, 60]","Dict{Int64, Vector{Sugarscape.Loan}}(50 => [Sugarscape.Loan(2, 4.5, 33, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[50],[50],false,false,false,"(self_direction = 0.6f0, stimulation = 0.03f0, hedonism = 1.48f0, achievement = 0.68f0, power = 0.39f0, security = -1.38f0, conformity = -0.62f0, tradition = -1.93f0, benevolence = 0.24f0, universalism = 0.49f0)"
24,5,"(15, 37)",75.0,24,6,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}(50 => [Sugarscape.Loan(5, 2.0, 29, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.71f0, stimulation = -1.11f0, hedonism = -1.1f0, achievement = 0.24f0, power = -1.12f0, security = 1.37f0, conformity = -1.75f0, tradition = -0.09f0, benevolence = 1.27f0, universalism = 1.59f0)"
24,7,"(14, 35)",54.0,24,1,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.46f0, stimulation = -1.1f0, hedonism = -2.1f0, achievement = -0.34f0, power = -0.76f0, security = 0.54f0, conformity = 0.05f0, tradition = 2.16f0, benevolence = 0.14f0, universalism = 0.95f0)"
24,8,"(35, 9)",15.0,24,4,3,male,"[52, 54, 59]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(15 => [Sugarscape.Loan(15, 4.5, 33, 0.1)])",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.17f0, stimulation = 0.06f0, hedonism = -1.59f0, achievement = -0.09f0, power = -1.22f0, security = 1.73f0, conformity = 0.1f0, tradition = 0.19f0, benevolence = -0.14f0, universalism = 0.78f0)"
24,11,"(37, 3)",30.0,24,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.82f0, stimulation = -2.05f0, hedonism = -1.75f0, achievement = -0.41f0, power = -1.16f0, security = 1.09f0, conformity = 0.2f0, tradition = 0.74f0, benevolence = 1.87f0, universalism = 0.64f0)"
24,12,"(33, 11)",34.0,24,6,2,male,"[56, 57]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.12f0, stimulation = -1.22f0, hedonism = -0.16f0, achievement = -1.57f0, power = -2.4f0, security = 1.97f0, conformity = -0.49f0, tradition = 1.06f0, benevolence = 1.82f0, universalism = 0.86f0)"
24,13,"(16, 39)",6.0,24,6,4,male,[53],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(46 => [Sugarscape.Loan(46, 5.0, 28, 0.1)])",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.19f0, stimulation = -1.27f0, hedonism = 1.23f0, achievement = -1.15f0, power = -0.68f0, security = 0.41f0, conformity = -0.54f0, tradition = -1.1f0, benevolence = 1.85f0, universalism = 0.06f0)"
24,14,"(13, 34)",41.0,24,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.37f0, stimulation = -1.78f0, hedonism = -0.83f0, achievement = -1.09f0, power = -0.52f0, security = 0.57f0, conformity = 0.69f0, tradition = 1.23f0, benevolence = 0.31f0, universalism = 1.8f0)"
24,15,"(33, 9)",31.0,24,4,2,female,"[52, 57, 59]","Dict{Int64, Vector{Sugarscape.Loan}}(8 => [Sugarscape.Loan(15, 4.5, 33, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[8],[8],false,false,false,"(self_direction = 0.87f0, stimulation = -2.6f0, hedonism = -1.33f0, achievement = -1.0f0, power = -1.56f0, security = 0.05f0, conformity = 1.98f0, tradition = 1.34f0, benevolence = 1.33f0, universalism = 0.91f0)"
24,17,"(11, 35)",55.0,24,1,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.47f0, stimulation = -1.18f0, hedonism = 1.67f0, achievement = -0.93f0, power = 0.77f0, security = -0.5f0, conformity = 0.67f0, tradition = -1.13f0, benevolence = 0.82f0, universalism = -0.67f0)"
24,23,"(35, 11)",53.5,24,2,1,male,"[61, 62]","Dict{Int64, Vector{Sugarscape.Loan}}(26 => [Sugarscape.Loan(23, 3.5, 33, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,"[37, 26]",[26],false,false,false,"(self_direction = 0.01f0, stimulation = -1.04f0, hedonism = -3.35f0, achievement = -0.59f0, power = -0.56f0, security = 1.0f0, conformity = 0.4f0, tradition = 0.68f0, benevolence = 2.04f0, universalism = 1.41f0)"
24,24,"(13, 44)",40.0,24,6,2,female,[55],"Dict{Int64, Vector{Sugarscape.Loan}}(40 => [Sugarscape.Loan(24, 7.0, 29, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.14f0, stimulation = -0.59f0, hedonism = -0.49f0, achievement = -0.25f0, power = -1.42f0, security = 0.46f0, conformity = -1.63f0, tradition = 0.43f0, benevolence = 0.72f0, universalism = 1.62f0)"
24,26,"(35, 12)",19.0,24,2,3,female,[62],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(38 => [Sugarscape.Loan(38, 10.0, 28, 0.1)], 23 => [Sugarscape.Loan(23, 3.5, 33, 0.1)])",true,0.0,[23],[23],false,false,false,"(self_direction = -0.16f0, stimulation = -0.27f0, hedonism = 0.05f0, achievement = -0.07f0, power = -1.14f0, security = 1.34f0, conformity = -0.21f0, tradition = -0.42f0, benevolence = -0.02f0, universalism = 0.91f0)"
24,27,"(28, 2)",10.0,24,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(42 => [Sugarscape.Loan(42, 10.0, 29, 0.1)])",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.46f0, stimulation = -1.24f0, hedonism = -0.97f0, achievement = -0.95f0, power = -0.91f0, security = 0.54f0, conformity = 1.27f0, tradition = 1.37f0, benevolence = 0.97f0, universalism = 0.39f0)"
24,30,"(11, 41)",30.0,24,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.1f0, stimulation = -2.14f0, hedonism = -1.24f0, achievement = -0.5f0, power = -0.85f0, security = 1.27f0, conformity = 0.12f0, tradition = 1.31f0, benevolence = 0.84f0, universalism = 1.29f0)"
24,31,"(13, 40)",49.0,24,5,2,female,[63],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[46],Int64[],false,false,false,"(self_direction = 0.8f0, stimulation = -2.33f0, hedonism = -1.66f0, achievement = 0.84f0, power = 0.61f0, security = 0.63f0, conformity = 0.73f0, tradition = -0.41f0, benevolence = 0.39f0, universalism = 0.4f0)"
24,37,"(38, 11)",19.5,24,6,3,female,"[54, 56, 61]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 2.07f0, stimulation = -0.53f0, hedonism = 0.31f0, achievement = -0.62f0, power = -1.83f0, security = 0.41f0, conformity = -2.36f0, tradition = -1.31f0, benevolence = 2.19f0, universalism = 1.67f0)"
24,38,"(37, 6)",70.0,24,2,1,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}(26 => [Sugarscape.Loan(38, 10.0, 28, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.03f0, stimulation = -1.1f0, hedonism = 0.19f0, achievement = -0.55f0, power = -0.7f0, security = 0.36f0, conformity = -0.62f0, tradition = -0.02f0, benevolence = 1.03f0, universalism = 0.39f0)"
24,40,"(13, 38)",10.5,24,5,4,female,[58],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(24 => [Sugarscape.Loan(24, 7.0, 29, 0.1)])",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.1f0, stimulation = -2.59f0, hedonism = 1.24f0, achievement = -0.07f0, power = 0.38f0, security = 0.36f0, conformity = 0.97f0, tradition = -0.61f0, benevolence = 0.48f0, universalism = -0.27f0)"
24,42,"(29, 1)",30.0,24,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}(27 => [Sugarscape.Loan(42, 10.0, 29, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.34f0, stimulation = 0.44f0, hedonism = 1.43f0, achievement = 1.21f0, power = -0.72f0, security = 0.05f0, conformity = -1.82f0, tradition = -1.74f0, benevolence = -0.04f0, universalism = 0.85f0)"
24,46,"(14, 40)",25.5,24,6,2,male,"[51, 58, 63]","Dict{Int64, Vector{Sugarscape.Loan}}(13 => [Sugarscape.Loan(46, 5.0, 28, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[31],Int64[],false,false,false,"(self_direction = -0.47f0, stimulation = -2.58f0, hedonism = 0.76f0, achievement = -1.19f0, power = -0.31f0, security = 1.05f0, conformity = 1.69f0, tradition = 0.7f0, benevolence = 0.12f0, universalism = 0.23f0)"
24,50,"(16, 42)",25.0,24,5,2,female,"[51, 53, 60]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(5 => [Sugarscape.Loan(5, 2.0, 29, 0.1)], 2 => [Sugarscape.Loan(2, 4.5, 33, 0.1)])",true,0.0,[2],[2],false,false,false,"(self_direction = 0.37f0, stimulation = 0.78f0, hedonism = 0.72f0, achievement = 0.54f0, power = -2.16f0, security = 0.22f0, conformity = -1.43f0, tradition = -0.92f0, benevolence = 1.16f0, universalism = 0.72f0)"
24,51,"(10, 39)",30.0,5,5,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.1f0, stimulation = 1.18f0, hedonism = -0.48f0, achievement = -1.77f0, power = -0.49f0, security = 0.51f0, conformity = -0.03f0, tradition = -0.43f0, benevolence = 0.18f0, universalism = 1.22f0)"
24,52,"(32, 7)",12.0,5,4,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.24f0, stimulation = -1.27f0, hedonism = 0.96f0, achievement = 0.1f0, power = -1.33f0, security = 0.24f0, conformity = -0.68f0, tradition = 0.49f0, benevolence = 0.8f0, universalism = 0.46f0)"
24,53,"(18, 40)",27.5,4,6,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.36f0, stimulation = -1.12f0, hedonism = -1.11f0, achievement = 0.65f0, power = 0.59f0, security = 0.2f0, conformity = -0.1f0, tradition = 0.02f0, benevolence = 0.57f0, universalism = 0.66f0)"
24,54,"(36, 9)",12.0,3,6,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.24f0, stimulation = 0.0f0, hedonism = -1.6f0, achievement = -1.15f0, power = -1.91f0, security = 1.33f0, conformity = -0.98f0, tradition = 0.31f0, benevolence = 1.31f0, universalism = 1.44f0)"
24,55,"(15, 40)",15.0,3,6,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.0f0, stimulation = -0.25f0, hedonism = -0.83f0, achievement = 1.02f0, power = -0.43f0, security = -0.96f0, conformity = -0.94f0, tradition = 0.29f0, benevolence = 0.33f0, universalism = 0.77f0)"
24,56,"(38, 9)",9.5,3,6,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.25f0, stimulation = -0.69f0, hedonism = -1.44f0, achievement = -1.55f0, power = -1.9f0, security = 1.58f0, conformity = 3.05f0, tradition = 1.24f0, benevolence = 0.21f0, universalism = -0.25f0)"
24,57,"(32, 11)",10.5,2,4,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.59f0, stimulation = -0.15f0, hedonism = -0.75f0, achievement = 0.19f0, power = 1.16f0, security = -0.11f0, conformity = 0.52f0, tradition = -0.18f0, benevolence = -0.15f0, universalism = -1.12f0)"
24,58,"(15, 39)",23.0,1,5,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.43f0, stimulation = -0.62f0, hedonism = 0.59f0, achievement = 0.24f0, power = 0.46f0, security = -0.02f0, conformity = -2.61f0, tradition = -0.19f0, benevolence = 1.26f0, universalism = 0.47f0)"
24,59,"(32, 9)",10.0,0,4,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.09f0, stimulation = -1.03f0, hedonism = -0.95f0, achievement = -0.85f0, power = -2.11f0, security = 0.99f0, conformity = 0.44f0, tradition = 1.1f0, benevolence = 0.7f0, universalism = 1.62f0)"
24,60,"(17, 41)",15.5,0,6,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.16f0, stimulation = -0.37f0, hedonism = -0.47f0, achievement = 0.39f0, power = -1.27f0, security = 0.02f0, conformity = 0.21f0, tradition = -0.46f0, benevolence = 0.54f0, universalism = 1.24f0)"
24,61,"(37, 11)",14.0,0,6,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 2.2f0, stimulation = 1.02f0, hedonism = -1.39f0, achievement = -0.3f0, power = -1.63f0, security = 0.17f0, conformity = -1.46f0, tradition = 0.32f0, benevolence = 0.32f0, universalism = 0.75f0)"
24,62,"(36, 12)",21.0,0,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -1.07f0, stimulation = -0.44f0, hedonism = 1.06f0, achievement = -1.17f0, power = -0.75f0, security = 0.34f0, conformity = 0.82f0, tradition = -0.37f0, benevolence = 1.16f0, universalism = 0.41f0)"
24,63,"(13, 41)",20.5,0,6,2,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.65f0, stimulation = -1.12f0, hedonism = 0.41f0, achievement = -0.33f0, power = -2.81f0, security = -0.06f0, conformity = 0.68f0, tradition = 2.13f0, benevolence = 1.04f0, universalism = -0.6f0)"
25,2,"(16, 41)",59.5,25,6,1,male,"[55, 60, 67, 70]","Dict{Int64, Vector{Sugarscape.Loan}}(50 => [Sugarscape.Loan(2, 4.5, 33, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[5],Int64[],false,false,false,"(self_direction = 0.6f0, stimulation = 0.03f0, hedonism = 1.48f0, achievement = 0.68f0, power = 0.39f0, security = -1.38f0, conformity = -0.62f0, tradition = -1.93f0, benevolence = 0.24f0, universalism = 0.49f0)"
25,5,"(16, 40)",36.5,25,6,1,female,"[67, 68, 70]","Dict{Int64, Vector{Sugarscape.Loan}}(50 => [Sugarscape.Loan(5, 2.0, 29, 0.1)], 46 => [Sugarscape.Loan(5, 8.5, 34, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,"[2, 46, 2]",[46],false,false,false,"(self_direction = 0.71f0, stimulation = -1.11f0, hedonism = -1.1f0, achievement = 0.24f0, power = -1.12f0, security = 1.37f0, conformity = -1.75f0, tradition = -0.09f0, benevolence = 1.27f0, universalism = 1.59f0)"
25,7,"(14, 34)",56.0,25,1,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.46f0, stimulation = -1.1f0, hedonism = -2.1f0, achievement = -0.34f0, power = -0.76f0, security = 0.54f0, conformity = 0.05f0, tradition = 2.16f0, benevolence = 0.14f0, universalism = 0.95f0)"
25,8,"(35, 9)",5.5,25,4,3,male,"[52, 54, 59, 66]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(15 => [Sugarscape.Loan(15, 4.5, 33, 0.1)])",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.17f0, stimulation = 0.06f0, hedonism = -1.59f0, achievement = -0.09f0, power = -1.22f0, security = 1.73f0, conformity = 0.1f0, tradition = 0.19f0, benevolence = -0.14f0, universalism = 0.78f0)"
25,11,"(37, 4)",27.0,25,2,2,male,[69],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[38],Int64[],false,false,false,"(self_direction = 0.82f0, stimulation = -2.05f0, hedonism = -1.75f0, achievement = -0.41f0, power = -1.16f0, security = 1.09f0, conformity = 0.2f0, tradition = 0.74f0, benevolence = 1.87f0, universalism = 0.64f0)"
25,12,"(33, 10)",32.0,25,6,2,male,"[56, 57, 64]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[15],Int64[],false,false,false,"(self_direction = 0.12f0, stimulation = -1.22f0, hedonism = -0.16f0, achievement = -1.57f0, power = -2.4f0, security = 1.97f0, conformity = -0.49f0, tradition = 1.06f0, benevolence = 1.82f0, universalism = 0.86f0)"
25,13,"(17, 39)",5.0,25,6,4,male,[53],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(46 => [Sugarscape.Loan(46, 5.0, 28, 0.1)])",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.19f0, stimulation = -1.27f0, hedonism = 1.23f0, achievement = -1.15f0, power = -0.68f0, security = 0.41f0, conformity = -0.54f0, tradition = -1.1f0, benevolence = 1.85f0, universalism = 0.06f0)"
25,14,"(12, 34)",42.0,25,2,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.37f0, stimulation = -1.78f0, hedonism = -0.83f0, achievement = -1.09f0, power = -0.52f0, security = 0.57f0, conformity = 0.69f0, tradition = 1.23f0, benevolence = 0.31f0, universalism = 1.8f0)"
25,15,"(35, 10)",25.5,25,4,2,female,"[52, 57, 59, 64, 66, 71]","Dict{Int64, Vector{Sugarscape.Loan}}(8 => [Sugarscape.Loan(15, 4.5, 33, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,"[8, 23]",Int64[],false,false,false,"(self_direction = 0.87f0, stimulation = -2.6f0, hedonism = -1.33f0, achievement = -1.0f0, power = -1.56f0, security = 0.05f0, conformity = 1.98f0, tradition = 1.34f0, benevolence = 1.33f0, universalism = 0.91f0)"
25,17,"(10, 35)",56.0,25,1,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.47f0, stimulation = -1.18f0, hedonism = 1.67f0, achievement = -0.93f0, power = 0.77f0, security = -0.5f0, conformity = 0.67f0, tradition = -1.13f0, benevolence = 0.82f0, universalism = -0.67f0)"
25,23,"(34, 10)",44.0,25,2,1,male,"[61, 62, 71]","Dict{Int64, Vector{Sugarscape.Loan}}(26 => [Sugarscape.Loan(23, 3.5, 33, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[15],Int64[],false,false,false,"(self_direction = 0.01f0, stimulation = -1.04f0, hedonism = -3.35f0, achievement = -0.59f0, power = -0.56f0, security = 1.0f0, conformity = 0.4f0, tradition = 0.68f0, benevolence = 2.04f0, universalism = 1.41f0)"
25,24,"(14, 44)",41.0,25,6,2,female,[55],"Dict{Int64, Vector{Sugarscape.Loan}}(40 => [Sugarscape.Loan(24, 7.0, 29, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 1.14f0, stimulation = -0.59f0, hedonism = -0.49f0, achievement = -0.25f0, power = -1.42f0, security = 0.46f0, conformity = -1.63f0, tradition = 0.43f0, benevolence = 0.72f0, universalism = 1.62f0)"
25,26,"(35, 13)",20.0,25,2,3,female,[62],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(38 => [Sugarscape.Loan(38, 10.0, 28, 0.1)], 23 => [Sugarscape.Loan(23, 3.5, 33, 0.1)])",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.16f0, stimulation = -0.27f0, hedonism = 0.05f0, achievement = -0.07f0, power = -1.14f0, security = 1.34f0, conformity = -0.21f0, tradition = -0.42f0, benevolence = -0.02f0, universalism = 0.91f0)"
25,27,"(28, 1)",9.0,25,1,3,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(42 => [Sugarscape.Loan(42, 10.0, 29, 0.1)])",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.46f0, stimulation = -1.24f0, hedonism = -0.97f0, achievement = -0.95f0, power = -0.91f0, security = 0.54f0, conformity = 1.27f0, tradition = 1.37f0, benevolence = 0.97f0, universalism = 0.39f0)"
25,30,"(12, 40)",31.0,25,2,3,female,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = -0.1f0, stimulation = -2.14f0, hedonism = -1.24f0, achievement = -0.5f0, power = -0.85f0, security = 1.27f0, conformity = 0.12f0, tradition = 1.31f0, benevolence = 0.84f0, universalism = 1.29f0)"
25,31,"(14, 41)",35.0,25,5,2,female,"[63, 65]","Dict{Int64, Vector{Sugarscape.Loan}}(46 => [Sugarscape.Loan(31, 6.0, 34, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[46],[46],false,false,false,"(self_direction = 0.8f0, stimulation = -2.33f0, hedonism = -1.66f0, achievement = 0.84f0, power = 0.61f0, security = 0.63f0, conformity = 0.73f0, tradition = -0.41f0, benevolence = 0.39f0, universalism = 0.4f0)"
25,37,"(37, 11)",20.5,25,6,3,female,"[54, 56, 61]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 2.07f0, stimulation = -0.53f0, hedonism = 0.31f0, achievement = -0.62f0, power = -1.83f0, security = 0.41f0, conformity = -2.36f0, tradition = -1.31f0, benevolence = 2.19f0, universalism = 1.67f0)"
25,38,"(37, 5)",63.5,25,2,1,female,[69],"Dict{Int64, Vector{Sugarscape.Loan}}(26 => [Sugarscape.Loan(38, 10.0, 28, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",true,0.0,[11],Int64[],false,false,false,"(self_direction = 1.03f0, stimulation = -1.1f0, hedonism = 0.19f0, achievement = -0.55f0, power = -0.7f0, security = 0.36f0, conformity = -0.62f0, tradition = -0.02f0, benevolence = 1.03f0, universalism = 0.39f0)"
25,40,"(13, 39)",9.5,25,5,4,female,[58],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(24 => [Sugarscape.Loan(24, 7.0, 29, 0.1)])",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.1f0, stimulation = -2.59f0, hedonism = 1.24f0, achievement = -0.07f0, power = 0.38f0, security = 0.36f0, conformity = 0.97f0, tradition = -0.61f0, benevolence = 0.48f0, universalism = -0.27f0)"
25,42,"(30, 1)",31.0,25,2,1,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}(27 => [Sugarscape.Loan(42, 10.0, 29, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.34f0, stimulation = 0.44f0, hedonism = 1.43f0, achievement = 1.21f0, power = -0.72f0, security = 0.05f0, conformity = -1.82f0, tradition = -1.74f0, benevolence = -0.04f0, universalism = 0.85f0)"
25,46,"(17, 40)",21.0,25,6,2,male,"[51, 58, 63, 65, 68]","Dict{Int64, Vector{Sugarscape.Loan}}(13 => [Sugarscape.Loan(46, 5.0, 28, 0.1)])","Dict{Int64, Vector{Sugarscape.Loan}}(5 => [Sugarscape.Loan(5, 8.5, 34, 0.1)], 31 => [Sugarscape.Loan(31, 6.0, 34, 0.1)])",true,0.0,[5],[5],false,false,false,"(self_direction = -0.47f0, stimulation = -2.58f0, hedonism = 0.76f0, achievement = -1.19f0, power = -0.31f0, security = 1.05f0, conformity = 1.69f0, tradition = 0.7f0, benevolence = 0.12f0, universalism = 0.23f0)"
25,50,"(15, 42)",27.0,25,5,2,female,"[51, 53, 60]","Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}(5 => [Sugarscape.Loan(5, 2.0, 29, 0.1)], 2 => [Sugarscape.Loan(2, 4.5, 33, 0.1)])",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.37f0, stimulation = 0.78f0, hedonism = 0.72f0, achievement = 0.54f0, power = -2.16f0, security = 0.22f0, conformity = -1.43f0, tradition = -0.92f0, benevolence = 1.16f0, universalism = 0.72f0)"
25,51,"(12, 39)",32.0,6,5,2,male,Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,0.0,Int64[],Int64[],false,false,false,"(self_direction = 0.1f0, stimulation = 1.18f0, hedonism = -0.48f0, achievement = -1.77f0, power = -0.49f0, security = 0.51f0, conformity = -0.03f0, tradition = -0.43f0, benevolence = 0.18f0, universalism = 1.22f0)"
