time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,chose_not_to_reproduce,traits
2,38,"(38, 16)",19.0,2,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.29, conscientiousness = 2.93, extraversion = 3.92, agreeableness = 3.97, neuroticism = 4.12)"
2,39,"(9, 24)",13.0,2,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 5.0, conscientiousness = 2.35, extraversion = 3.77, agreeableness = 4.66, neuroticism = 1.81)"
2,40,"(16, 37)",39.0,2,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.49, conscientiousness = 4.22, extraversion = 2.28, agreeableness = 4.35, neuroticism = 3.75)"
2,42,"(24, 12)",18.0,2,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.01, conscientiousness = 2.16, extraversion = 2.69, agreeableness = 3.54, neuroticism = 3.84)"
2,43,"(46, 8)",6.0,2,3,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.86, conscientiousness = 3.58, extraversion = 2.59, agreeableness = 3.85, neuroticism = 2.26)"
2,44,"(10, 1)",12.0,2,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.79, conscientiousness = 3.2, extraversion = 3.55, agreeableness = 5.0, neuroticism = 3.85)"
2,46,"(22, 41)",23.0,2,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.86, conscientiousness = 1.91, extraversion = 3.11, agreeableness = 4.08, neuroticism = 2.6)"
2,48,"(44, 32)",21.0,2,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.66, conscientiousness = 3.07, extraversion = 3.13, agreeableness = 2.7, neuroticism = 5.0)"
2,49,"(6, 24)",11.0,2,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.51, conscientiousness = 2.73, extraversion = 2.94, agreeableness = 3.17, neuroticism = 2.97)"
2,50,"(13, 19)",34.0,2,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.89, conscientiousness = 2.44, extraversion = 2.74, agreeableness = 3.75, neuroticism = 3.1)"
3,1,"(48, 18)",7.0,3,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.56, conscientiousness = 3.05, extraversion = 3.38, agreeableness = 4.38, neuroticism = 3.59)"
3,2,"(15, 43)",14.0,3,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.93, conscientiousness = 3.85, extraversion = 2.52, agreeableness = 3.67, neuroticism = 3.04)"
3,3,"(29, 7)",11.0,3,1,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.41, conscientiousness = 3.9, extraversion = 1.74, agreeableness = 3.06, neuroticism = 3.73)"
3,4,"(5, 12)",21.0,3,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.62, conscientiousness = 3.12, extraversion = 3.71, agreeableness = 2.84, neuroticism = 2.05)"
3,5,"(10, 35)",44.0,3,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.85, conscientiousness = 3.05, extraversion = 1.0, agreeableness = 2.42, neuroticism = 5.0)"
3,6,"(23, 27)",8.0,3,3,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.11, conscientiousness = 3.54, extraversion = 2.91, agreeableness = 4.04, neuroticism = 2.98)"
3,8,"(33, 16)",14.0,3,4,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.09, conscientiousness = 3.16, extraversion = 1.85, agreeableness = 2.4, neuroticism = 2.64)"
3,10,"(39, 45)",11.0,3,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.44, conscientiousness = 3.68, extraversion = 3.12, agreeableness = 4.18, neuroticism = 3.5)"
3,12,"(28, 9)",7.0,3,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.43, conscientiousness = 3.4, extraversion = 1.82, agreeableness = 3.09, neuroticism = 4.09)"
3,13,"(17, 34)",10.0,3,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.41, conscientiousness = 3.79, extraversion = 2.62, agreeableness = 3.46, neuroticism = 3.31)"
3,15,"(27, 16)",6.0,3,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.84, conscientiousness = 2.99, extraversion = 3.68, agreeableness = 3.77, neuroticism = 2.64)"
3,16,"(38, 38)",2.0,3,6,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.46, conscientiousness = 4.2, extraversion = 3.0, agreeableness = 3.12, neuroticism = 1.0)"
3,17,"(13, 41)",27.0,3,1,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.99, conscientiousness = 2.65, extraversion = 3.93, agreeableness = 3.08, neuroticism = 3.32)"
3,19,"(48, 27)",16.0,3,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.36, conscientiousness = 4.47, extraversion = 2.89, agreeableness = 4.46, neuroticism = 3.43)"
3,20,"(13, 9)",11.0,3,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.33, conscientiousness = 3.75, extraversion = 4.64, agreeableness = 4.79, neuroticism = 2.02)"
3,21,"(6, 20)",21.0,3,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.84, conscientiousness = 2.85, extraversion = 1.21, agreeableness = 2.1, neuroticism = 2.6)"
3,22,"(20, 18)",16.0,3,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.46, conscientiousness = 3.13, extraversion = 3.29, agreeableness = 3.67, neuroticism = 3.04)"
3,23,"(33, 3)",37.0,3,2,1,male,Int64[],false,0.0,Int64[],Int64[],[11],false,false,"(openness = 3.6, conscientiousness = 3.31, extraversion = 2.41, agreeableness = 3.86, neuroticism = 3.85)"
3,24,"(14, 46)",17.0,3,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.7, conscientiousness = 3.69, extraversion = 3.88, agreeableness = 4.33, neuroticism = 4.16)"
3,25,"(10, 9)",9.0,3,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 5.0, conscientiousness = 5.0, extraversion = 4.81, agreeableness = 3.2, neuroticism = 1.68)"
3,26,"(44, 15)",16.0,3,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.58, conscientiousness = 4.33, extraversion = 3.64, agreeableness = 4.06, neuroticism = 2.51)"
3,27,"(35, 1)",21.0,3,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.93, conscientiousness = 3.38, extraversion = 3.51, agreeableness = 4.19, neuroticism = 3.67)"
3,29,"(39, 14)",11.0,3,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.36, conscientiousness = 1.65, extraversion = 2.66, agreeableness = 2.63, neuroticism = 4.06)"
3,31,"(9, 39)",44.0,3,5,2,female,Int64[],false,0.0,Int64[],Int64[],[7],false,false,"(openness = 3.94, conscientiousness = 3.27, extraversion = 3.02, agreeableness = 3.64, neuroticism = 3.86)"
3,32,"(25, 39)",10.0,3,2,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.66, conscientiousness = 2.93, extraversion = 2.26, agreeableness = 4.21, neuroticism = 3.73)"
3,35,"(31, 50)",7.0,3,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.57, conscientiousness = 3.04, extraversion = 2.11, agreeableness = 3.89, neuroticism = 1.85)"
3,36,"(43, 42)",3.0,3,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.2, conscientiousness = 1.43, extraversion = 2.66, agreeableness = 3.55, neuroticism = 3.95)"
3,37,"(30, 5)",5.0,3,6,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.48, conscientiousness = 2.14, extraversion = 3.12, agreeableness = 3.27, neuroticism = 3.58)"
3,38,"(38, 15)",21.0,3,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.29, conscientiousness = 2.93, extraversion = 3.92, agreeableness = 3.97, neuroticism = 4.12)"
3,39,"(9, 24)",12.0,3,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 5.0, conscientiousness = 2.35, extraversion = 3.77, agreeableness = 4.66, neuroticism = 1.81)"
3,40,"(17, 38)",39.0,3,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.49, conscientiousness = 4.22, extraversion = 2.28, agreeableness = 4.35, neuroticism = 3.75)"
3,42,"(24, 11)",19.0,3,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.01, conscientiousness = 2.16, extraversion = 2.69, agreeableness = 3.54, neuroticism = 3.84)"
3,43,"(46, 7)",4.0,3,3,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.86, conscientiousness = 3.58, extraversion = 2.59, agreeableness = 3.85, neuroticism = 2.26)"
3,44,"(10, 1)",9.0,3,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.79, conscientiousness = 3.2, extraversion = 3.55, agreeableness = 5.0, neuroticism = 3.85)"
3,46,"(21, 42)",24.0,3,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.86, conscientiousness = 1.91, extraversion = 3.11, agreeableness = 4.08, neuroticism = 2.6)"
3,48,"(44, 32)",17.0,3,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.66, conscientiousness = 3.07, extraversion = 3.13, agreeableness = 2.7, neuroticism = 5.0)"
3,49,"(6, 24)",10.0,3,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.51, conscientiousness = 2.73, extraversion = 2.94, agreeableness = 3.17, neuroticism = 2.97)"
3,50,"(13, 19)",32.0,3,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.89, conscientiousness = 2.44, extraversion = 2.74, agreeableness = 3.75, neuroticism = 3.1)"
4,3,"(30, 7)",10.0,4,1,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.41, conscientiousness = 3.9, extraversion = 1.74, agreeableness = 3.06, neuroticism = 3.73)"
4,4,"(5, 12)",19.0,4,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.62, conscientiousness = 3.12, extraversion = 3.71, agreeableness = 2.84, neuroticism = 2.05)"
4,5,"(11, 34)",46.0,4,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.85, conscientiousness = 3.05, extraversion = 1.0, agreeableness = 2.42, neuroticism = 5.0)"
4,6,"(23, 27)",7.0,4,3,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.11, conscientiousness = 3.54, extraversion = 2.91, agreeableness = 4.04, neuroticism = 2.98)"
4,8,"(34, 13)",15.0,4,4,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.09, conscientiousness = 3.16, extraversion = 1.85, agreeableness = 2.4, neuroticism = 2.64)"
4,10,"(39, 45)",10.0,4,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.44, conscientiousness = 3.68, extraversion = 3.12, agreeableness = 4.18, neuroticism = 3.5)"
4,12,"(30, 5)",11.0,4,6,2,male,Int64[],false,0.0,Int64[],Int64[],[37],false,false,"(openness = 3.43, conscientiousness = 3.4, extraversion = 1.82, agreeableness = 3.09, neuroticism = 4.09)"
4,13,"(16, 34)",9.0,4,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.41, conscientiousness = 3.79, extraversion = 2.62, agreeableness = 3.46, neuroticism = 3.31)"
4,15,"(28, 16)",6.0,4,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.84, conscientiousness = 2.99, extraversion = 3.68, agreeableness = 3.77, neuroticism = 2.64)"
4,17,"(13, 40)",29.0,4,1,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.99, conscientiousness = 2.65, extraversion = 3.93, agreeableness = 3.08, neuroticism = 3.32)"
4,19,"(48, 27)",14.0,4,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.36, conscientiousness = 4.47, extraversion = 2.89, agreeableness = 4.46, neuroticism = 3.43)"
4,20,"(13, 9)",10.0,4,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.33, conscientiousness = 3.75, extraversion = 4.64, agreeableness = 4.79, neuroticism = 2.02)"
4,21,"(6, 20)",20.0,4,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.84, conscientiousness = 2.85, extraversion = 1.21, agreeableness = 2.1, neuroticism = 2.6)"
4,22,"(20, 18)",13.0,4,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.46, conscientiousness = 3.13, extraversion = 3.29, agreeableness = 3.67, neuroticism = 3.04)"
4,23,"(33, 4)",39.0,4,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.6, conscientiousness = 3.31, extraversion = 2.41, agreeableness = 3.86, neuroticism = 3.85)"
4,24,"(15, 45)",18.0,4,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.7, conscientiousness = 3.69, extraversion = 3.88, agreeableness = 4.33, neuroticism = 4.16)"
4,25,"(10, 9)",6.0,4,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 5.0, conscientiousness = 5.0, extraversion = 4.81, agreeableness = 3.2, neuroticism = 1.68)"
4,26,"(44, 17)",20.0,4,2,3,female,Int64[],false,0.0,Int64[],Int64[],[1],false,false,"(openness = 4.58, conscientiousness = 4.33, extraversion = 3.64, agreeableness = 4.06, neuroticism = 2.51)"
4,27,"(34, 1)",20.0,4,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.93, conscientiousness = 3.38, extraversion = 3.51, agreeableness = 4.19, neuroticism = 3.67)"
4,29,"(37, 12)",11.0,4,5,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.36, conscientiousness = 1.65, extraversion = 2.66, agreeableness = 2.63, neuroticism = 4.06)"
4,31,"(10, 39)",45.0,4,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.94, conscientiousness = 3.27, extraversion = 3.02, agreeableness = 3.64, neuroticism = 3.86)"
4,32,"(25, 38)",8.0,4,2,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.66, conscientiousness = 2.93, extraversion = 2.26, agreeableness = 4.21, neuroticism = 3.73)"
4,35,"(31, 50)",5.0,4,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.57, conscientiousness = 3.04, extraversion = 2.11, agreeableness = 3.89, neuroticism = 1.85)"
4,36,"(43, 42)",2.0,4,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.2, conscientiousness = 1.43, extraversion = 2.66, agreeableness = 3.55, neuroticism = 3.95)"
4,38,"(38, 14)",23.0,4,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.29, conscientiousness = 2.93, extraversion = 3.92, agreeableness = 3.97, neuroticism = 4.12)"
4,39,"(9, 24)",11.0,4,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 5.0, conscientiousness = 2.35, extraversion = 3.77, agreeableness = 4.66, neuroticism = 1.81)"
4,40,"(17, 39)",39.0,4,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.49, conscientiousness = 4.22, extraversion = 2.28, agreeableness = 4.35, neuroticism = 3.75)"
4,42,"(24, 10)",20.0,4,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.01, conscientiousness = 2.16, extraversion = 2.69, agreeableness = 3.54, neuroticism = 3.84)"
4,43,"(45, 7)",2.0,4,3,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.86, conscientiousness = 3.58, extraversion = 2.59, agreeableness = 3.85, neuroticism = 2.26)"
4,44,"(10, 1)",6.0,4,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.79, conscientiousness = 3.2, extraversion = 3.55, agreeableness = 5.0, neuroticism = 3.85)"
4,46,"(15, 42)",39.0,4,6,2,male,Int64[],false,0.0,Int64[],Int64[],[2],false,false,"(openness = 3.86, conscientiousness = 1.91, extraversion = 3.11, agreeableness = 4.08, neuroticism = 2.6)"
4,48,"(44, 32)",13.0,4,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.66, conscientiousness = 3.07, extraversion = 3.13, agreeableness = 2.7, neuroticism = 5.0)"
4,49,"(6, 24)",9.0,4,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.51, conscientiousness = 2.73, extraversion = 2.94, agreeableness = 3.17, neuroticism = 2.97)"
4,50,"(13, 19)",30.0,4,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.89, conscientiousness = 2.44, extraversion = 2.74, agreeableness = 3.75, neuroticism = 3.1)"
5,4,"(5, 12)",17.0,5,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.62, conscientiousness = 3.12, extraversion = 3.71, agreeableness = 2.84, neuroticism = 2.05)"
5,5,"(12, 34)",48.0,5,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.85, conscientiousness = 3.05, extraversion = 1.0, agreeableness = 2.42, neuroticism = 5.0)"
5,6,"(22, 27)",6.0,5,3,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.11, conscientiousness = 3.54, extraversion = 2.91, agreeableness = 4.04, neuroticism = 2.98)"
5,8,"(37, 12)",24.0,5,4,3,male,Int64[],false,0.0,Int64[],Int64[],[29],false,false,"(openness = 3.09, conscientiousness = 3.16, extraversion = 1.85, agreeableness = 2.4, neuroticism = 2.64)"
5,10,"(39, 45)",9.0,5,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.44, conscientiousness = 3.68, extraversion = 3.12, agreeableness = 4.18, neuroticism = 3.5)"
5,12,"(30, 7)",20.0,5,6,2,male,Int64[],false,0.0,Int64[],Int64[],[3],false,false,"(openness = 3.43, conscientiousness = 3.4, extraversion = 1.82, agreeableness = 3.09, neuroticism = 4.09)"
5,13,"(15, 37)",9.0,5,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.41, conscientiousness = 3.79, extraversion = 2.62, agreeableness = 3.46, neuroticism = 3.31)"
5,15,"(29, 14)",7.0,5,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.84, conscientiousness = 2.99, extraversion = 3.68, agreeableness = 3.77, neuroticism = 2.64)"
5,19,"(48, 27)",12.0,5,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.36, conscientiousness = 4.47, extraversion = 2.89, agreeableness = 4.46, neuroticism = 3.43)"
5,20,"(13, 9)",9.0,5,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.33, conscientiousness = 3.75, extraversion = 4.64, agreeableness = 4.79, neuroticism = 2.02)"
5,21,"(6, 20)",19.0,5,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.84, conscientiousness = 2.85, extraversion = 1.21, agreeableness = 2.1, neuroticism = 2.6)"
5,22,"(20, 18)",10.0,5,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.46, conscientiousness = 3.13, extraversion = 3.29, agreeableness = 3.67, neuroticism = 3.04)"
5,23,"(32, 4)",41.0,5,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.6, conscientiousness = 3.31, extraversion = 2.41, agreeableness = 3.86, neuroticism = 3.85)"
5,25,"(10, 9)",3.0,5,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 5.0, conscientiousness = 5.0, extraversion = 4.81, agreeableness = 3.2, neuroticism = 1.68)"
5,26,"(44, 16)",19.0,5,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.58, conscientiousness = 4.33, extraversion = 3.64, agreeableness = 4.06, neuroticism = 2.51)"
5,27,"(33, 1)",19.0,5,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.93, conscientiousness = 3.38, extraversion = 3.51, agreeableness = 4.19, neuroticism = 3.67)"
5,31,"(12, 39)",47.0,5,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.94, conscientiousness = 3.27, extraversion = 3.02, agreeableness = 3.64, neuroticism = 3.86)"
5,32,"(25, 37)",6.0,5,2,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.66, conscientiousness = 2.93, extraversion = 2.26, agreeableness = 4.21, neuroticism = 3.73)"
5,35,"(31, 50)",3.0,5,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.57, conscientiousness = 3.04, extraversion = 2.11, agreeableness = 3.89, neuroticism = 1.85)"
5,36,"(43, 42)",1.0,5,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.2, conscientiousness = 1.43, extraversion = 2.66, agreeableness = 3.55, neuroticism = 3.95)"
5,38,"(38, 13)",25.0,5,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.29, conscientiousness = 2.93, extraversion = 3.92, agreeableness = 3.97, neuroticism = 4.12)"
5,39,"(9, 24)",10.0,5,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 5.0, conscientiousness = 2.35, extraversion = 3.77, agreeableness = 4.66, neuroticism = 1.81)"
5,40,"(13, 40)",65.0,5,5,4,female,Int64[],false,0.0,Int64[],Int64[],[17],false,false,"(openness = 3.49, conscientiousness = 4.22, extraversion = 2.28, agreeableness = 4.35, neuroticism = 3.75)"
5,42,"(24, 9)",21.0,5,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.01, conscientiousness = 2.16, extraversion = 2.69, agreeableness = 3.54, neuroticism = 3.84)"
5,44,"(10, 1)",3.0,5,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.79, conscientiousness = 3.2, extraversion = 3.55, agreeableness = 5.0, neuroticism = 3.85)"
5,46,"(15, 45)",56.0,5,6,2,male,Int64[],false,0.0,Int64[],Int64[],[24],false,false,"(openness = 3.86, conscientiousness = 1.91, extraversion = 3.11, agreeableness = 4.08, neuroticism = 2.6)"
5,48,"(44, 32)",9.0,5,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.66, conscientiousness = 3.07, extraversion = 3.13, agreeableness = 2.7, neuroticism = 5.0)"
5,49,"(6, 24)",8.0,5,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.51, conscientiousness = 2.73, extraversion = 2.94, agreeableness = 3.17, neuroticism = 2.97)"
5,50,"(13, 19)",28.0,5,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.89, conscientiousness = 2.44, extraversion = 2.74, agreeableness = 3.75, neuroticism = 3.1)"
6,4,"(5, 12)",15.0,6,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.62, conscientiousness = 3.12, extraversion = 3.71, agreeableness = 2.84, neuroticism = 2.05)"
6,5,"(13, 34)",50.0,6,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.85, conscientiousness = 3.05, extraversion = 1.0, agreeableness = 2.42, neuroticism = 5.0)"
6,6,"(22, 27)",5.0,6,3,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.11, conscientiousness = 3.54, extraversion = 2.91, agreeableness = 4.04, neuroticism = 2.98)"
6,8,"(36, 12)",25.0,6,4,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.09, conscientiousness = 3.16, extraversion = 1.85, agreeableness = 2.4, neuroticism = 2.64)"
6,10,"(39, 45)",8.0,6,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.44, conscientiousness = 3.68, extraversion = 3.12, agreeableness = 4.18, neuroticism = 3.5)"
6,12,"(34, 7)",22.0,6,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.43, conscientiousness = 3.4, extraversion = 1.82, agreeableness = 3.09, neuroticism = 4.09)"
6,13,"(14, 38)",9.0,6,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.41, conscientiousness = 3.79, extraversion = 2.62, agreeableness = 3.46, neuroticism = 3.31)"
6,15,"(29, 13)",8.0,6,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.84, conscientiousness = 2.99, extraversion = 3.68, agreeableness = 3.77, neuroticism = 2.64)"
6,19,"(48, 27)",10.0,6,4,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.36, conscientiousness = 4.47, extraversion = 2.89, agreeableness = 4.46, neuroticism = 3.43)"
6,20,"(13, 9)",8.0,6,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.33, conscientiousness = 3.75, extraversion = 4.64, agreeableness = 4.79, neuroticism = 2.02)"
6,21,"(6, 20)",18.0,6,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.84, conscientiousness = 2.85, extraversion = 1.21, agreeableness = 2.1, neuroticism = 2.6)"
6,22,"(20, 18)",7.0,6,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.46, conscientiousness = 3.13, extraversion = 3.29, agreeableness = 3.67, neuroticism = 3.04)"
6,23,"(31, 4)",43.0,6,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 3.6, conscientiousness = 3.31, extraversion = 2.41, agreeableness = 3.86, neuroticism = 3.85)"
6,26,"(44, 15)",18.0,6,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 4.58, conscientiousness = 4.33, extraversion = 3.64, agreeableness = 4.06, neuroticism = 2.51)"
6,27,"(34, 1)",18.0,6,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,false,"(openness = 2.93, conscientiousness = 3.38, extraversion = 3.51, agreeableness = 4.19, neuroticism = 3.67)"
