time,id,pos,sugar,age,vision,metabolism,sex,culture,children,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner
57,63,"(33, 8)",10.25,33,2,2,female,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]","[102, 115, 122, 130, 144]",false,false,false,0.0,Int64[],Int64[]
57,64,"(19, 40)",11.5,33,6,2,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[107, 110, 112, 154]",false,false,false,0.0,Int64[],Int64[]
57,65,"(16, 36)",27.5,33,6,2,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]","[107, 112, 149]",false,true,true,0.0,Int64[],Int64[]
57,66,"(16, 33)",37.0,33,5,1,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[118, 123, 139, 141, 142, 149]",false,true,false,0.0,Int64[],Int64[]
57,67,"(40, 5)",42.25,32,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",[135],false,true,false,0.0,Int64[],Int64[]
57,68,"(14, 37)",49.5,32,6,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,69,"(13, 44)",41.75,32,5,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",[142],false,false,false,0.0,Int64[],Int64[]
57,70,"(10, 34)",54.25,31,5,1,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]","[118, 123, 141]",false,false,false,0.0,Int64[],Int64[]
57,72,"(15, 44)",61.5,31,6,1,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[114, 148, 156]",false,true,false,0.0,Int64[],Int64[]
57,73,"(30, 11)",58.0,30,2,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[127, 133]",false,false,false,0.0,Int64[],Int64[]
57,74,"(31, 16)",25.5,28,6,2,male,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]","[124, 129, 134, 136]",false,false,false,0.0,Int64[],Int64[]
57,75,"(17, 41)",23.0,27,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]","[121, 125, 126, 131]",false,true,false,0.0,Int64[],Int64[]
57,76,"(35, 13)",20.5,26,6,2,female,"Bool[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]","[127, 132, 133, 138]",false,true,false,0.0,Int64[],Int64[]
57,77,"(36, 2)",60.5,26,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,78,"(18, 35)",41.0,26,5,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,79,"(34, 13)",29.25,25,6,2,female,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",[147],false,true,true,0.0,Int64[],Int64[]
57,80,"(28, 3)",22.0,25,2,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]","[137, 146, 150, 152]",false,false,false,0.0,Int64[],Int64[]
57,81,"(36, 4)",2.25,25,6,3,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1]",[137],false,true,false,0.0,Int64[],Int64[]
57,82,"(33, 5)",64.0,24,2,1,female,"Bool[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,83,"(40, 12)",7.25,24,6,3,female,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",[153],false,true,false,0.0,Int64[],Int64[]
57,84,"(31, 4)",34.0,24,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]","[146, 150, 152]",false,false,false,0.0,Int64[],Int64[]
57,85,"(28, 11)",8.5,24,6,3,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,86,"(38, 8)",26.0,23,6,2,female,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[151, 157]",false,false,false,0.0,Int64[],Int64[]
57,87,"(38, 1)",48.0,23,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",[140],false,false,false,0.0,Int64[],Int64[]
57,88,"(29, 13)",27.5,23,4,2,female,"Bool[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,89,"(31, 10)",24.0,22,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[144, 147]",false,true,false,0.0,Int64[],Int64[]
57,90,"(13, 42)",41.0,21,6,1,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]","[148, 158]",true,false,true,0.0,[57],Int64[]
57,91,"(32, 6)",15.0,20,4,3,female,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,92,"(20, 37)",54.5,20,6,1,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,93,"(32, 15)",25.75,19,4,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,94,"(40, 10)",29.5,19,6,2,female,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,95,"(15, 42)",17.0,19,6,2,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[155, 156]",false,true,false,0.0,Int64[],Int64[]
57,96,"(38, 11)",42.75,19,6,1,male,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",[157],false,false,true,0.0,Int64[],Int64[]
57,97,"(10, 41)",53.5,19,6,1,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,98,"(19, 44)",55.0,18,5,1,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,99,"(36, 5)",7.75,17,2,3,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,100,"(38, 7)",9.5,17,4,3,male,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,101,"(30, 15)",14.75,16,6,3,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,102,"(30, 13)",5.5,15,2,3,male,"Bool[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,103,"(22, 42)",41.0,15,6,1,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,104,"(18, 41)",36.5,14,6,1,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,true,0.0,Int64[],Int64[]
57,105,"(17, 37)",30.5,14,6,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,106,"(17, 42)",41.0,14,6,1,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,107,"(16, 37)",29.25,14,6,2,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,108,"(19, 34)",42.5,14,5,1,female,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,109,"(15, 40)",24.0,14,6,2,female,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[]
57,110,"(17, 34)",29.5,14,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,111,"(40, 9)",20.5,13,6,2,male,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,true,true,0.0,Int64[],Int64[]
57,112,"(15, 35)",27.25,13,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,113,"(39, 11)",19.25,13,4,2,male,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,114,"(16, 44)",35.5,12,6,1,female,"Bool[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,115,"(32, 11)",18.5,12,2,2,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,116,"(34, 4)",41.0,12,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,117,"(12, 38)",29.75,12,6,2,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,118,"(10, 39)",39.5,12,5,1,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",Int64[],false,true,true,0.0,Int64[],Int64[]
57,119,"(38, 4)",7.25,11,4,3,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,true,true,0.0,Int64[],Int64[]
57,120,"(9, 42)",26.75,11,6,2,female,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,121,"(19, 39)",29.5,9,6,1,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,122,"(30, 7)",14.25,9,2,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",Int64[],false,true,true,0.0,Int64[],Int64[]
57,123,"(16, 38)",32.5,8,5,1,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,124,"(34, 16)",13.75,8,4,2,female,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,125,"(22, 39)",19.5,8,6,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,126,"(17, 45)",19.5,8,6,2,male,"Bool[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,127,"(25, 6)",18.5,8,2,1,female,"Bool[1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",Int64[],false,false,true,0.0,Int64[],Int64[]
57,128,"(15, 34)",31.75,8,6,1,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,129,"(36, 17)",13.75,8,6,2,female,"Bool[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,130,"(33, 11)",19.25,8,4,2,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,true,true,0.0,Int64[],Int64[]
57,131,"(19, 42)",26.0,7,5,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,132,"(26, 6)",10.25,7,2,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,133,"(28, 8)",13.5,7,2,2,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,134,"(35, 9)",12.75,7,6,2,female,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,135,"(37, 4)",25.75,7,6,1,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",Int64[],false,true,true,0.0,Int64[],Int64[]
57,136,"(33, 14)",12.75,7,6,2,female,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",Int64[],false,true,true,0.0,Int64[],Int64[]
57,137,"(35, 7)",13.25,6,6,3,female,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[]
57,138,"(30, 8)",5.25,6,4,3,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,139,"(13, 33)",21.5,6,5,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,140,"(33, 3)",25.25,5,2,1,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,141,"(16, 35)",23.5,5,5,1,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,142,"(17, 39)",18.5,5,5,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,143,"(11, 42)",19.75,4,6,2,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,144,"(32, 9)",13.5,4,2,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,145,"(14, 41)",20.75,4,6,2,female,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,146,"(32, 5)",27.0,4,2,1,female,"Bool[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[]
57,147,"(40, 6)",10.5,4,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,true,0.0,Int64[],Int64[]
57,148,"(16, 40)",17.5,3,6,1,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,149,"(13, 35)",17.25,3,5,2,male,"Bool[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,150,"(31, 2)",23.0,3,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,151,"(41, 13)",8.25,3,6,3,female,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,152,"(29, 2)",22.0,2,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,153,"(41, 8)",8.25,2,6,3,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,154,"(21, 37)",18.25,1,6,2,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,155,"(15, 39)",17.25,1,6,1,female,"Bool[0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
57,156,"(16, 42)",18.75,1,6,1,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",Int64[],false,true,true,0.0,Int64[],Int64[]
57,157,"(37, 9)",10.0,1,6,2,female,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
57,158,"(14, 42)",10.0,0,6,1,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
58,2,"(9, 37)",92.0,58,6,1,male,"Bool[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]","[52, 54, 57, 65, 66, 69, 70, 72, 75, 78, 90, 103, 104, 105, 108, 109, 114]",false,false,false,0.0,Int64[],Int64[]
58,5,"(15, 45)",142.0,58,6,1,female,"Bool[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[54, 64]",false,true,false,0.0,Int64[],Int64[]
58,6,"(13, 29)",3.0,58,3,2,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",Int64[],false,false,false,0.0,Int64[],Int64[]
58,7,"(10, 30)",87.0,58,1,1,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",[71],false,false,false,0.0,Int64[],Int64[]
58,8,"(33, 7)",10.0,58,4,3,male,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]","[51, 59, 62, 91]",false,true,true,0.0,Int64[],Int64[]
58,11,"(31, 5)",42.0,58,2,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]","[55, 63, 73, 77, 132]",false,true,false,0.0,Int64[],Int64[]
58,12,"(29, 9)",39.0,58,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[53, 58, 67, 74, 76, 79, 81, 83, 85, 86, 88, 89, 94, 111]",false,false,false,0.0,Int64[],Int64[]
58,14,"(9, 40)",71.0,58,2,2,male,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",Int64[],false,false,true,0.0,Int64[],Int64[]
58,15,"(37, 10)",47.0,58,4,2,female,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]","[51, 59, 62, 67, 76, 88, 89, 93, 94, 111, 124, 129, 134, 136]",false,false,true,0.0,Int64[],Int64[]
58,17,"(9, 31)",47.0,58,1,2,male,"Bool[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]",Int64[],false,false,false,0.0,Int64[],Int64[]
58,23,"(30, 1)",69.5,58,2,1,male,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[80, 82, 84, 87, 116]",false,true,false,0.0,Int64[],Int64[]
58,24,"(12, 40)",37.0,58,6,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[57, 60, 61, 68, 90, 103, 106, 109]",false,false,false,0.0,Int64[],Int64[]
58,26,"(38, 6)",7.0,58,2,3,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
58,31,"(10, 45)",34.0,58,5,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[52, 65, 72, 75, 78, 95, 98]",false,false,false,0.0,Int64[],Int64[]
58,37,"(34, 9)",15.0,58,6,3,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]","[53, 58, 74, 79, 81, 83, 85, 86, 91, 100]",false,true,true,0.0,Int64[],Int64[]
58,38,"(34, 1)",32.0,58,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[55, 63, 73, 77, 80, 82, 84, 87, 99, 101, 116, 135]",false,true,false,0.0,Int64[],Int64[]
58,42,"(27, 2)",74.0,58,2,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[]
58,46,"(10, 42)",35.0,58,6,2,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[56, 60, 61, 64, 68, 95]",false,true,false,0.0,Int64[],Int64[]
58,50,"(20, 43)",21.0,58,5,2,female,"Bool[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[66, 69, 70, 105, 108, 131]",false,false,false,0.0,Int64[],Int64[]
58,51,"(29, 11)",6.0,40,4,3,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[122, 130, 138]",false,true,false,0.0,Int64[],Int64[]
58,52,"(19, 38)",72.0,39,6,1,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[92, 97, 104, 154]",false,false,false,0.0,Int64[],Int64[]
58,53,"(32, 13)",3.25,39,6,3,male,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]","[93, 99, 101, 102, 115]",false,false,false,0.0,Int64[],Int64[]
58,54,"(9, 38)",37.0,39,6,1,male,"Bool[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1]","[92, 97, 98, 106, 117, 120, 128, 143, 145]",false,true,false,0.0,Int64[],Int64[]
58,55,"(32, 1)",64.0,38,2,1,male,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]","[96, 140]",false,true,false,0.0,Int64[],Int64[]
58,56,"(19, 46)",26.0,38,6,3,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
58,57,"(12, 43)",68.0,38,6,1,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]","[121, 125, 126, 155, 158, 160]",true,false,false,0.0,[90],Int64[]
58,58,"(36, 6)",41.5,38,6,2,female,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]","[96, 113, 119, 159]",false,true,true,0.0,Int64[],Int64[]
58,59,"(37, 6)",5.0,37,4,3,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","[113, 119]",false,true,true,0.0,Int64[],Int64[]
58,60,"(10, 35)",45.75,36,6,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",[110],false,true,false,0.0,Int64[],Int64[]
58,61,"(11, 37)",14.0,36,6,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[117, 120, 128, 139, 143, 145]",false,true,false,0.0,Int64[],Int64[]
58,62,"(42, 10)",6.0,36,4,3,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]","[100, 151, 153]",false,false,false,0.0,Int64[],Int64[]
58,63,"(33, 9)",10.25,34,2,2,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[102, 115, 122, 130, 144]",false,true,false,0.0,Int64[],Int64[]
58,64,"(20, 40)",12.5,34,6,2,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[107, 110, 112, 154]",false,false,true,0.0,Int64[],Int64[]
58,65,"(15, 38)",28.5,34,6,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[107, 112, 149]",false,true,false,0.0,Int64[],Int64[]
58,66,"(15, 33)",39.0,34,5,1,male,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[118, 123, 139, 141, 142, 149]",false,true,false,0.0,Int64[],Int64[]
58,67,"(39, 5)",43.25,33,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",[135],false,true,false,0.0,Int64[],Int64[]
58,68,"(12, 39)",50.5,33,6,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,false,true,0.0,Int64[],Int64[]
58,69,"(12, 44)",42.75,33,5,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]",[142],false,false,false,0.0,Int64[],Int64[]
58,70,"(12, 34)",56.25,32,5,1,female,"Bool[0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[118, 123, 141]",false,false,false,0.0,Int64[],Int64[]
58,72,"(14, 43)",63.5,32,6,1,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[114, 148, 156]",false,true,true,0.0,Int64[],Int64[]
58,73,"(30, 10)",60.0,31,2,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[127, 133]",false,true,false,0.0,Int64[],Int64[]
58,74,"(33, 17)",26.5,29,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]","[124, 129, 134, 136]",false,true,false,0.0,Int64[],Int64[]
58,75,"(17, 40)",24.0,28,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1]","[121, 125, 126, 131]",false,true,false,0.0,Int64[],Int64[]
58,76,"(35, 12)",21.5,27,6,2,female,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0]","[127, 132, 133, 138]",false,false,true,0.0,Int64[],Int64[]
58,77,"(36, 1)",61.5,27,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",Int64[],false,false,true,0.0,Int64[],Int64[]
58,78,"(17, 35)",42.0,27,5,2,female,"Bool[0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Int64[],false,true,false,0.0,Int64[],Int64[]
58,79,"(35, 14)",30.25,26,6,2,female,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",[147],false,false,false,0.0,Int64[],Int64[]
58,80,"(28, 2)",23.0,26,2,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0]","[137, 146, 150, 152]",false,true,true,0.0,Int64[],Int64[]
58,81,"(35, 8)",3.25,26,6,3,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",[137],false,true,true,0.0,Int64[],Int64[]
58,82,"(33, 4)",66.0,25,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1]",Int64[],false,true,true,0.0,Int64[],Int64[]
58,83,"(40, 11)",7.25,25,6,3,female,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",[153],false,false,false,0.0,Int64[],Int64[]
58,84,"(32, 4)",36.0,25,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]","[146, 150, 152]",false,true,false,0.0,Int64[],Int64[]
58,85,"(30, 14)",8.5,25,6,3,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],false,true,false,0.0,Int64[],Int64[]
58,86,"(39, 8)",27.0,24,6,2,female,"Bool[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[151, 157]",false,false,true,0.0,Int64[],Int64[]
58,87,"(37, 1)",49.0,24,2,1,female,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",[140],false,true,false,0.0,Int64[],Int64[]
58,88,"(29, 12)",28.5,24,4,2,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],false,false,true,0.0,Int64[],Int64[]
58,89,"(34, 8)",25.0,23,6,2,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[144, 147]",false,true,false,0.0,Int64[],Int64[]
