time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,traits
12,23,"(30, 5)",70.0,12,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
12,26,"(37, 11)",25.0,12,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.99, conscientiousness = 2.51, extraversion = 3.39, agreeableness = 3.39, neuroticism = 3.39)"
12,27,"(29, 1)",13.0,12,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.09, conscientiousness = 4.81, extraversion = 2.64, agreeableness = 3.56, neuroticism = 3.37)"
12,38,"(36, 7)",51.0,12,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
12,39,"(9, 24)",3.0,12,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 2.83, extraversion = 2.02, agreeableness = 3.58, neuroticism = 3.3)"
12,40,"(15, 37)",136.0,12,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
12,49,"(6, 24)",1.0,12,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 4.6, extraversion = 2.45, agreeableness = 4.69, neuroticism = 3.29)"
12,50,"(13, 19)",10.0,12,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.58, conscientiousness = 3.45, extraversion = 3.88, agreeableness = 4.61, neuroticism = 2.35)"
12,52,"(32, 10)",21.0,8,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.25, conscientiousness = 2.62, extraversion = 2.73, agreeableness = 3.75, neuroticism = 4.92)"
12,56,"(38, 12)",12.0,6,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.44, extraversion = 4.63, agreeableness = 3.67, neuroticism = 2.39)"
12,57,"(13, 39)",12.0,6,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
12,59,"(16, 33)",19.0,4,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.05, conscientiousness = 3.9, extraversion = 3.28, agreeableness = 4.98, neuroticism = 3.44)"
12,60,"(36, 12)",30.0,4,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.48, conscientiousness = 3.39, extraversion = 2.38, agreeableness = 3.22, neuroticism = 2.69)"
12,62,"(30, 38)",21.0,1,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.5, conscientiousness = 3.15, extraversion = 2.18, agreeableness = 3.73, neuroticism = 1.83)"
13,4,"(5, 12)",1.0,13,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.44, conscientiousness = 3.63, extraversion = 2.86, agreeableness = 4.0, neuroticism = 4.3)"
13,5,"(14, 39)",74.0,13,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
13,7,"(13, 33)",32.0,13,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
13,10,"(39, 45)",1.0,13,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.93, conscientiousness = 3.04, extraversion = 2.77, agreeableness = 3.04, neuroticism = 4.0)"
13,12,"(27, 5)",103.0,13,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
13,13,"(16, 40)",11.0,13,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
13,14,"(16, 42)",36.0,13,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
13,20,"(13, 9)",1.0,13,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.11, conscientiousness = 4.74, extraversion = 2.78, agreeableness = 4.85, neuroticism = 4.75)"
13,21,"(2, 20)",16.0,13,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.35, conscientiousness = 3.62, extraversion = 2.58, agreeableness = 3.03, neuroticism = 3.52)"
13,23,"(31, 6)",72.0,13,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
13,26,"(36, 11)",26.0,13,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.99, conscientiousness = 2.51, extraversion = 3.39, agreeableness = 3.39, neuroticism = 3.39)"
13,27,"(28, 1)",12.0,13,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.09, conscientiousness = 4.81, extraversion = 2.64, agreeableness = 3.56, neuroticism = 3.37)"
13,38,"(35, 7)",54.0,13,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
13,39,"(9, 24)",2.0,13,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 2.83, extraversion = 2.02, agreeableness = 3.58, neuroticism = 3.3)"
13,40,"(16, 33)",152.0,13,5,4,female,Int64[],false,0.0,Int64[],Int64[],[59],false,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
13,50,"(13, 19)",8.0,13,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.58, conscientiousness = 3.45, extraversion = 3.88, agreeableness = 4.61, neuroticism = 2.35)"
13,52,"(33, 9)",24.0,9,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.25, conscientiousness = 2.62, extraversion = 2.73, agreeableness = 3.75, neuroticism = 4.92)"
13,56,"(37, 10)",13.0,7,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.44, extraversion = 4.63, agreeableness = 3.67, neuroticism = 2.39)"
13,57,"(13, 38)",14.0,7,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
13,60,"(35, 13)",32.0,5,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.48, conscientiousness = 3.39, extraversion = 2.38, agreeableness = 3.22, neuroticism = 2.69)"
13,62,"(30, 37)",19.0,2,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.5, conscientiousness = 3.15, extraversion = 2.18, agreeableness = 3.73, neuroticism = 1.83)"
13,63,"(38, 29)",11.0,0,3,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(openness = 3.89, conscientiousness = 3.02, extraversion = 2.7, agreeableness = 4.89, neuroticism = 2.35)"
14,5,"(15, 40)",77.0,14,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
14,7,"(14, 33)",34.0,14,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
14,12,"(29, 1)",112.0,14,6,2,male,Int64[],false,0.0,Int64[],Int64[],[27],false,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
14,13,"(17, 41)",11.0,14,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
14,14,"(16, 41)",38.0,14,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
14,21,"(2, 20)",15.0,14,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.35, conscientiousness = 3.62, extraversion = 2.58, agreeableness = 3.03, neuroticism = 3.52)"
14,23,"(31, 5)",74.0,14,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
14,26,"(36, 10)",27.0,14,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.99, conscientiousness = 2.51, extraversion = 3.39, agreeableness = 3.39, neuroticism = 3.39)"
14,38,"(34, 7)",57.0,14,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
14,39,"(9, 24)",1.0,14,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 2.83, extraversion = 2.02, agreeableness = 3.58, neuroticism = 3.3)"
14,40,"(16, 37)",152.0,14,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
14,50,"(13, 19)",6.0,14,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.58, conscientiousness = 3.45, extraversion = 3.88, agreeableness = 4.61, neuroticism = 2.35)"
14,52,"(34, 9)",27.0,10,6,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.25, conscientiousness = 2.62, extraversion = 2.73, agreeableness = 3.75, neuroticism = 4.92)"
14,56,"(36, 9)",14.0,8,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.44, extraversion = 4.63, agreeableness = 3.67, neuroticism = 2.39)"
14,57,"(14, 38)",16.0,8,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
14,60,"(36, 13)",34.0,6,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.48, conscientiousness = 3.39, extraversion = 2.38, agreeableness = 3.22, neuroticism = 2.69)"
14,62,"(29, 37)",17.0,3,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.5, conscientiousness = 3.15, extraversion = 2.18, agreeableness = 3.73, neuroticism = 1.83)"
14,63,"(38, 29)",10.0,1,3,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.89, conscientiousness = 3.02, extraversion = 2.7, agreeableness = 4.89, neuroticism = 2.35)"
14,64,"(17, 6)",12.0,0,6,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(openness = 3.95, conscientiousness = 3.5, extraversion = 3.07, agreeableness = 4.14, neuroticism = 3.17)"
14,65,"(2, 36)",22.0,0,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(openness = 3.18, conscientiousness = 2.42, extraversion = 2.83, agreeableness = 4.8, neuroticism = 2.99)"
14,66,"(40, 2)",22.0,0,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(openness = 3.92, conscientiousness = 3.07, extraversion = 4.21, agreeableness = 4.0, neuroticism = 2.33)"
15,5,"(15, 41)",80.0,15,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
15,7,"(15, 33)",36.0,15,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
15,12,"(31, 4)",113.0,15,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
15,13,"(17, 40)",11.0,15,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
15,14,"(15, 42)",40.0,15,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
15,21,"(2, 20)",14.0,15,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.35, conscientiousness = 3.62, extraversion = 2.58, agreeableness = 3.03, neuroticism = 3.52)"
15,23,"(32, 4)",76.0,15,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
15,26,"(35, 10)",28.0,15,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.99, conscientiousness = 2.51, extraversion = 3.39, agreeableness = 3.39, neuroticism = 3.39)"
15,38,"(34, 9)",84.0,15,2,1,female,Int64[],false,0.0,Int64[],Int64[],[52],false,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
15,40,"(16, 38)",152.0,15,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
15,50,"(13, 19)",4.0,15,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.58, conscientiousness = 3.45, extraversion = 3.88, agreeableness = 4.61, neuroticism = 2.35)"
15,56,"(35, 9)",15.0,9,5,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.44, extraversion = 4.63, agreeableness = 3.67, neuroticism = 2.39)"
15,57,"(14, 37)",18.0,9,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
15,60,"(35, 12)",36.0,7,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.48, conscientiousness = 3.39, extraversion = 2.38, agreeableness = 3.22, neuroticism = 2.69)"
15,62,"(26, 37)",16.0,4,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.5, conscientiousness = 3.15, extraversion = 2.18, agreeableness = 3.73, neuroticism = 1.83)"
15,63,"(38, 29)",9.0,2,3,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.89, conscientiousness = 3.02, extraversion = 2.7, agreeableness = 4.89, neuroticism = 2.35)"
15,64,"(20, 7)",9.0,1,6,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.95, conscientiousness = 3.5, extraversion = 3.07, agreeableness = 4.14, neuroticism = 3.17)"
15,65,"(2, 36)",20.0,1,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.18, conscientiousness = 2.42, extraversion = 2.83, agreeableness = 4.8, neuroticism = 2.99)"
15,66,"(39, 4)",23.0,1,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.92, conscientiousness = 3.07, extraversion = 4.21, agreeableness = 4.0, neuroticism = 2.33)"
15,67,"(10, 23)",6.0,0,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(openness = 2.88, conscientiousness = 4.0, extraversion = 3.91, agreeableness = 3.15, neuroticism = 1.69)"
16,5,"(14, 42)",83.0,16,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
16,7,"(16, 33)",38.0,16,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
16,12,"(32, 5)",114.0,16,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
16,13,"(18, 40)",11.0,16,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
16,14,"(14, 43)",42.0,16,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
16,21,"(2, 20)",13.0,16,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.35, conscientiousness = 3.62, extraversion = 2.58, agreeableness = 3.03, neuroticism = 3.52)"
16,23,"(33, 5)",78.0,16,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
16,26,"(35, 11)",29.0,16,2,3,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.99, conscientiousness = 2.51, extraversion = 3.39, agreeableness = 3.39, neuroticism = 3.39)"
16,38,"(34, 10)",99.0,16,2,1,female,Int64[],false,0.0,Int64[],Int64[],[56],false,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
16,40,"(17, 38)",152.0,16,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
16,50,"(13, 19)",2.0,16,5,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.58, conscientiousness = 3.45, extraversion = 3.88, agreeableness = 4.61, neuroticism = 2.35)"
16,57,"(15, 37)",20.0,10,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
16,60,"(36, 12)",38.0,8,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.48, conscientiousness = 3.39, extraversion = 2.38, agreeableness = 3.22, neuroticism = 2.69)"
16,62,"(25, 37)",15.0,5,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.5, conscientiousness = 3.15, extraversion = 2.18, agreeableness = 3.73, neuroticism = 1.83)"
16,63,"(38, 29)",8.0,3,3,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.89, conscientiousness = 3.02, extraversion = 2.7, agreeableness = 4.89, neuroticism = 2.35)"
16,64,"(24, 7)",7.0,2,6,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.95, conscientiousness = 3.5, extraversion = 3.07, agreeableness = 4.14, neuroticism = 3.17)"
16,65,"(2, 36)",18.0,2,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.18, conscientiousness = 2.42, extraversion = 2.83, agreeableness = 4.8, neuroticism = 2.99)"
16,66,"(38, 4)",24.0,2,4,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.92, conscientiousness = 3.07, extraversion = 4.21, agreeableness = 4.0, neuroticism = 2.33)"
16,67,"(12, 25)",6.0,1,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.88, conscientiousness = 4.0, extraversion = 3.91, agreeableness = 3.15, neuroticism = 1.69)"
17,5,"(15, 43)",86.0,17,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
17,7,"(16, 33)",38.0,17,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
17,12,"(37, 4)",137.0,17,6,2,male,Int64[],false,0.0,Int64[],Int64[],[66],false,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
17,13,"(18, 39)",11.0,17,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
17,14,"(13, 42)",44.0,17,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
17,21,"(2, 20)",12.0,17,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.35, conscientiousness = 3.62, extraversion = 2.58, agreeableness = 3.03, neuroticism = 3.52)"
17,23,"(34, 5)",80.0,17,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
17,38,"(35, 11)",128.0,17,2,1,female,Int64[],false,0.0,Int64[],Int64[],[26],false,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
17,40,"(17, 39)",152.0,17,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
17,57,"(15, 38)",22.0,11,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
17,60,"(37, 12)",40.0,9,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.48, conscientiousness = 3.39, extraversion = 2.38, agreeableness = 3.22, neuroticism = 2.69)"
17,62,"(25, 36)",14.0,6,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.5, conscientiousness = 3.15, extraversion = 2.18, agreeableness = 3.73, neuroticism = 1.83)"
17,63,"(38, 29)",7.0,4,3,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.89, conscientiousness = 3.02, extraversion = 2.7, agreeableness = 4.89, neuroticism = 2.35)"
17,64,"(25, 7)",5.0,3,6,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.95, conscientiousness = 3.5, extraversion = 3.07, agreeableness = 4.14, neuroticism = 3.17)"
17,65,"(2, 36)",16.0,3,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.18, conscientiousness = 2.42, extraversion = 2.83, agreeableness = 4.8, neuroticism = 2.99)"
17,67,"(12, 29)",7.0,2,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.88, conscientiousness = 4.0, extraversion = 3.91, agreeableness = 3.15, neuroticism = 1.69)"
17,68,"(50, 41)",20.0,0,3,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(openness = 3.55, conscientiousness = 3.77, extraversion = 2.34, agreeableness = 3.71, neuroticism = 3.69)"
18,5,"(14, 41)",89.0,18,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
18,7,"(15, 33)",40.0,18,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
18,12,"(36, 7)",139.0,18,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
18,13,"(16, 39)",11.0,18,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
18,14,"(13, 41)",46.0,18,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
18,21,"(2, 20)",11.0,18,4,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.35, conscientiousness = 3.62, extraversion = 2.58, agreeableness = 3.03, neuroticism = 3.52)"
18,23,"(34, 7)",83.0,18,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
18,38,"(34, 11)",131.0,18,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
18,40,"(16, 40)",152.0,18,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
18,57,"(14, 38)",24.0,12,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
18,60,"(37, 11)",42.0,10,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.48, conscientiousness = 3.39, extraversion = 2.38, agreeableness = 3.22, neuroticism = 2.69)"
18,62,"(25, 35)",13.0,7,3,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.5, conscientiousness = 3.15, extraversion = 2.18, agreeableness = 3.73, neuroticism = 1.83)"
18,63,"(38, 29)",6.0,5,3,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.89, conscientiousness = 3.02, extraversion = 2.7, agreeableness = 4.89, neuroticism = 2.35)"
18,64,"(28, 8)",4.0,4,6,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.95, conscientiousness = 3.5, extraversion = 3.07, agreeableness = 4.14, neuroticism = 3.17)"
18,65,"(2, 35)",14.0,4,1,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.18, conscientiousness = 2.42, extraversion = 2.83, agreeableness = 4.8, neuroticism = 2.99)"
18,67,"(13, 33)",9.0,3,5,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.88, conscientiousness = 4.0, extraversion = 3.91, agreeableness = 3.15, neuroticism = 1.69)"
