time,nagents,#241,#242,#243,#244,#245,#246,#247,#248,#249,#250,#251,#252,#253,#254,#255,#256,#257,#258,#259,#260,#261,#262,#263,#264
29,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.31931608133086886,"Dict(:p25 => 72.0, :p75 => 188.25, :p50 => 125.0, :p90 => 222.9, :p99 => 243.69, :p95 => 234.45000000000002)",NaN,29.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
30,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.31660583941605847,"Dict(:p25 => 73.75, :p75 => 190.25, :p50 => 127.0, :p90 => 224.90000000000003, :p99 => 245.69, :p95 => 236.45)",NaN,30.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
31,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.313963963963964,"Dict(:p25 => 75.5, :p75 => 192.25, :p50 => 129.0, :p90 => 226.90000000000003, :p99 => 247.69, :p95 => 238.45000000000002)",NaN,31.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
32,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.31138790035587194,"Dict(:p25 => 77.25, :p75 => 194.25, :p50 => 131.0, :p90 => 228.9, :p99 => 249.69, :p95 => 240.45)",NaN,32.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
33,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3088752196836555,"Dict(:p25 => 79.0, :p75 => 196.25, :p50 => 133.0, :p90 => 230.9, :p99 => 251.68999999999997, :p95 => 242.45000000000002)",NaN,33.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
34,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.30642361111111116,"Dict(:p25 => 80.75, :p75 => 198.25, :p50 => 135.0, :p90 => 232.9, :p99 => 253.68999999999997, :p95 => 244.45000000000002)",NaN,34.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
35,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.30403087478559176,"Dict(:p25 => 82.5, :p75 => 200.25, :p50 => 137.0, :p90 => 234.90000000000003, :p99 => 255.68999999999997, :p95 => 246.45)",NaN,35.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
36,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.3016949152542372,"Dict(:p25 => 84.25, :p75 => 202.25, :p50 => 139.0, :p90 => 236.90000000000003, :p99 => 257.69, :p95 => 248.45000000000002)",NaN,36.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
37,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.29941373534338367,"Dict(:p25 => 86.0, :p75 => 204.25, :p50 => 141.0, :p90 => 238.9, :p99 => 259.69, :p95 => 250.45)",NaN,37.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
38,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.29718543046357615,"Dict(:p25 => 87.75, :p75 => 206.25, :p50 => 143.0, :p90 => 240.9, :p99 => 261.69, :p95 => 252.45000000000002)",NaN,38.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
39,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2950081833060556,"Dict(:p25 => 89.5, :p75 => 208.25, :p50 => 145.0, :p90 => 242.9, :p99 => 263.69, :p95 => 254.45000000000002)",NaN,39.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
40,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2928802588996764,"Dict(:p25 => 91.25, :p75 => 210.25, :p50 => 147.0, :p90 => 244.90000000000003, :p99 => 265.69, :p95 => 256.45)",NaN,40.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
41,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.29079999999999995,"Dict(:p25 => 93.0, :p75 => 212.25, :p50 => 149.0, :p90 => 246.90000000000003, :p99 => 267.68999999999994, :p95 => 258.45)",NaN,41.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
42,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2887658227848102,"Dict(:p25 => 94.75, :p75 => 214.25, :p50 => 151.0, :p90 => 248.9, :p99 => 269.68999999999994, :p95 => 260.45)",NaN,42.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
43,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.28677621283255084,"Dict(:p25 => 96.5, :p75 => 216.25, :p50 => 153.0, :p90 => 250.9, :p99 => 271.68999999999994, :p95 => 262.45000000000005)",NaN,43.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
44,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.28482972136222906,"Dict(:p25 => 98.25, :p75 => 218.25, :p50 => 155.0, :p90 => 252.9, :p99 => 273.68999999999994, :p95 => 264.45)",NaN,44.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
45,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2829249617151608,"Dict(:p25 => 100.0, :p75 => 220.25, :p50 => 157.0, :p90 => 254.9, :p99 => 275.68999999999994, :p95 => 266.45)",NaN,45.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
46,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.281060606060606,"Dict(:p25 => 101.75, :p75 => 222.25, :p50 => 159.0, :p90 => 256.90000000000003, :p99 => 277.68999999999994, :p95 => 268.45)",NaN,46.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
47,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2792353823088456,"Dict(:p25 => 103.5, :p75 => 224.25, :p50 => 161.0, :p90 => 258.90000000000003, :p99 => 279.68999999999994, :p95 => 270.45)",NaN,47.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
