time,id,pos,sugar,age,vision,metabolism,sex,culture,children,loans_given,loans_owed,has_reproduced,has_spread_culture,has_accepted_culture,total_inheritance_received,last_partner_id,last_credit_partner,chose_not_to_borrow,chose_not_to_lend,chose_not_to_spread_culture,traits
6,17,"(12, 41)",29.0,6,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.61, conscientiousness = 2.33, extraversion = 4.0, agreeableness = 4.26, neuroticism = 3.1)"
6,19,"(48, 27)",10.0,6,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.55, conscientiousness = 3.67, extraversion = 3.46, agreeableness = 3.56, neuroticism = 3.61)"
6,20,"(13, 9)",8.0,6,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.54, conscientiousness = 3.69, extraversion = 2.33, agreeableness = 3.18, neuroticism = 3.35)"
6,21,"(6, 20)",18.0,6,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.54, conscientiousness = 3.91, extraversion = 2.41, agreeableness = 4.8, neuroticism = 4.74)"
6,22,"(20, 18)",7.0,6,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.08, conscientiousness = 3.31, extraversion = 3.67, agreeableness = 2.52, neuroticism = 3.75)"
6,23,"(34, 3)",34.0,6,2,1,male,"Bool[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 2.5, extraversion = 4.08, agreeableness = 3.41, neuroticism = 2.18)"
6,24,"(14, 43)",24.0,6,6,2,female,"Bool[1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.3, conscientiousness = 3.85, extraversion = 4.19, agreeableness = 4.67, neuroticism = 3.08)"
6,26,"(45, 13)",13.0,6,2,3,female,"Bool[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.26, conscientiousness = 3.9, extraversion = 1.51, agreeableness = 3.76, neuroticism = 3.56)"
6,27,"(35, 1)",18.0,6,1,3,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.16, conscientiousness = 2.74, extraversion = 4.59, agreeableness = 4.28, neuroticism = 5.0)"
6,29,"(36, 13)",9.0,6,5,4,male,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.56, conscientiousness = 3.55, extraversion = 1.92, agreeableness = 2.5, neuroticism = 2.73)"
6,30,"(13, 40)",25.0,6,2,3,female,"Bool[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.48, conscientiousness = 4.32, extraversion = 2.21, agreeableness = 4.71, neuroticism = 3.48)"
6,31,"(18, 39)",32.0,6,5,2,female,"Bool[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.29, conscientiousness = 4.86, extraversion = 4.57, agreeableness = 4.76, neuroticism = 1.97)"
6,32,"(25, 36)",4.0,6,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.69, conscientiousness = 4.39, extraversion = 3.39, agreeableness = 5.0, neuroticism = 1.5)"
6,34,"(8, 31)",11.0,6,1,4,male,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.12, conscientiousness = 3.73, extraversion = 1.31, agreeableness = 3.16, neuroticism = 3.4)"
6,35,"(31, 50)",1.0,6,4,2,male,"Bool[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.46, conscientiousness = 3.06, extraversion = 3.14, agreeableness = 3.46, neuroticism = 2.97)"
6,37,"(33, 8)",8.0,6,6,3,female,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 4.21, conscientiousness = 3.36, extraversion = 2.67, agreeableness = 2.9, neuroticism = 1.3)"
6,38,"(37, 11)",31.0,6,2,1,female,"Bool[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.55, conscientiousness = 2.55, extraversion = 3.75, agreeableness = 4.06, neuroticism = 2.88)"
6,39,"(9, 24)",9.0,6,1,1,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.1, conscientiousness = 3.85, extraversion = 3.54, agreeableness = 4.62, neuroticism = 2.77)"
6,40,"(17, 39)",21.0,6,5,4,female,"Bool[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.63, conscientiousness = 3.87, extraversion = 3.33, agreeableness = 5.0, neuroticism = 2.86)"
6,42,"(26, 9)",22.0,6,2,1,male,"Bool[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.78, conscientiousness = 3.56, extraversion = 2.71, agreeableness = 1.74, neuroticism = 3.03)"
6,46,"(17, 38)",30.0,6,6,2,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.77, conscientiousness = 2.56, extraversion = 3.43, agreeableness = 4.6, neuroticism = 3.39)"
6,49,"(6, 24)",7.0,6,1,1,female,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.74, conscientiousness = 3.84, extraversion = 2.16, agreeableness = 2.65, neuroticism = 3.56)"
6,50,"(14, 33)",19.0,6,5,2,female,"Bool[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.5, conscientiousness = 4.38, extraversion = 3.82, agreeableness = 3.51, neuroticism = 3.31)"
6,51,"(37, 9)",5.0,4,6,4,male,"Bool[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.06, conscientiousness = 2.9, extraversion = 2.79, agreeableness = 2.91, neuroticism = 1.54)"
6,52,"(26, 14)",11.0,3,6,1,female,"Bool[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.17, conscientiousness = 3.98, extraversion = 2.78, agreeableness = 3.23, neuroticism = 2.58)"
6,53,"(34, 8)",26.0,3,6,2,male,"Bool[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 5.0, conscientiousness = 3.4, extraversion = 2.73, agreeableness = 4.6, neuroticism = 3.02)"
6,54,"(6, 35)",13.0,2,6,4,female,"Bool[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.4, conscientiousness = 4.3, extraversion = 3.9, agreeableness = 4.27, neuroticism = 3.35)"
6,55,"(30, 7)",5.0,2,3,3,male,"Bool[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.78, conscientiousness = 3.64, extraversion = 4.28, agreeableness = 3.64, neuroticism = 2.49)"
6,56,"(41, 13)",12.0,2,5,3,female,"Bool[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 3.27, extraversion = 2.05, agreeableness = 4.11, neuroticism = 2.73)"
6,57,"(5, 39)",7.0,2,6,2,male,"Bool[1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.58, conscientiousness = 3.21, extraversion = 2.53, agreeableness = 3.42, neuroticism = 4.69)"
6,58,"(32, 11)",9.0,1,3,1,male,"Bool[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.69, conscientiousness = 4.05, extraversion = 3.44, agreeableness = 4.13, neuroticism = 3.45)"
6,59,"(18, 29)",12.0,1,5,2,male,"Bool[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.09, conscientiousness = 3.93, extraversion = 2.99, agreeableness = 4.22, neuroticism = 3.12)"
6,60,"(41, 14)",25.0,1,6,2,female,"Bool[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.46, conscientiousness = 2.53, extraversion = 2.58, agreeableness = 3.43, neuroticism = 4.3)"
6,61,"(25, 5)",3.0,1,3,4,male,"Bool[1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.9, conscientiousness = 2.62, extraversion = 1.78, agreeableness = 3.54, neuroticism = 4.1)"
6,62,"(33, 38)",23.0,0,3,3,male,"Bool[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.65, conscientiousness = 3.04, extraversion = 1.67, agreeableness = 3.81, neuroticism = 3.56)"
6,63,"(38, 29)",11.0,0,3,1,male,"Bool[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.43, conscientiousness = 2.68, extraversion = 1.85, agreeableness = 3.41, neuroticism = 3.59)"
6,64,"(17, 6)",12.0,0,6,4,female,"Bool[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.91, conscientiousness = 4.09, extraversion = 1.56, agreeableness = 3.42, neuroticism = 4.06)"
7,2,"(14, 41)",26.0,7,6,1,male,"Bool[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 4.25, extraversion = 4.2, agreeableness = 4.67, neuroticism = 1.37)"
7,3,"(31, 4)",7.0,7,1,4,female,"Bool[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 5.0, conscientiousness = 3.85, extraversion = 3.6, agreeableness = 3.55, neuroticism = 2.42)"
7,4,"(9, 13)",2.0,7,6,2,male,"Bool[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.33, conscientiousness = 3.45, extraversion = 2.83, agreeableness = 3.8, neuroticism = 4.14)"
7,5,"(13, 42)",37.0,7,6,1,female,"Bool[1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 2.83, conscientiousness = 4.42, extraversion = 2.44, agreeableness = 4.05, neuroticism = 2.25)"
7,6,"(20, 31)",7.0,7,3,2,female,"Bool[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.2, conscientiousness = 4.11, extraversion = 2.64, agreeableness = 3.88, neuroticism = 2.02)"
7,7,"(7, 38)",20.0,7,1,1,male,"Bool[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.94, conscientiousness = 3.84, extraversion = 1.57, agreeableness = 2.66, neuroticism = 3.46)"
7,8,"(33, 12)",16.0,7,4,3,male,"Bool[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.12, conscientiousness = 2.26, extraversion = 1.4, agreeableness = 2.81, neuroticism = 3.73)"
7,10,"(39, 45)",7.0,7,6,1,male,"Bool[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.74, conscientiousness = 4.41, extraversion = 2.61, agreeableness = 4.29, neuroticism = 2.53)"
7,11,"(33, 6)",15.0,7,2,2,male,"Bool[1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.9, conscientiousness = 3.6, extraversion = 3.19, agreeableness = 2.96, neuroticism = 3.19)"
7,12,"(35, 10)",18.0,7,6,2,male,"Bool[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.77, conscientiousness = 3.3, extraversion = 3.35, agreeableness = 4.26, neuroticism = 4.23)"
7,13,"(16, 37)",10.0,7,6,4,male,"Bool[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 2.26, conscientiousness = 2.41, extraversion = 3.74, agreeableness = 5.0, neuroticism = 3.65)"
7,14,"(17, 41)",22.0,7,2,2,male,"Bool[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.49, conscientiousness = 3.15, extraversion = 4.29, agreeableness = 4.42, neuroticism = 3.65)"
7,15,"(27, 14)",5.0,7,4,2,female,"Bool[1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.6, conscientiousness = 3.16, extraversion = 3.09, agreeableness = 4.71, neuroticism = 3.63)"
7,17,"(12, 40)",31.0,7,1,2,male,"Bool[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.61, conscientiousness = 2.33, extraversion = 4.0, agreeableness = 4.26, neuroticism = 3.1)"
7,19,"(48, 27)",8.0,7,4,2,female,"Bool[0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.55, conscientiousness = 3.67, extraversion = 3.46, agreeableness = 3.56, neuroticism = 3.61)"
7,20,"(13, 9)",7.0,7,4,1,male,"Bool[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.54, conscientiousness = 3.69, extraversion = 2.33, agreeableness = 3.18, neuroticism = 3.35)"
7,21,"(6, 20)",17.0,7,4,1,female,"Bool[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.54, conscientiousness = 3.91, extraversion = 2.41, agreeableness = 4.8, neuroticism = 4.74)"
7,22,"(20, 18)",4.0,7,1,3,male,"Bool[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.08, conscientiousness = 3.31, extraversion = 3.67, agreeableness = 2.52, neuroticism = 3.75)"
7,23,"(34, 4)",36.0,7,2,1,male,"Bool[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.71, conscientiousness = 2.5, extraversion = 4.08, agreeableness = 3.41, neuroticism = 2.18)"
7,24,"(14, 42)",26.0,7,6,2,female,"Bool[1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.3, conscientiousness = 3.85, extraversion = 4.19, agreeableness = 4.67, neuroticism = 3.08)"
7,26,"(45, 12)",12.0,7,2,3,female,"Bool[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.26, conscientiousness = 3.9, extraversion = 1.51, agreeableness = 3.76, neuroticism = 3.56)"
7,27,"(34, 1)",17.0,7,1,3,male,"Bool[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.16, conscientiousness = 2.74, extraversion = 4.59, agreeableness = 4.28, neuroticism = 5.0)"
7,29,"(35, 13)",9.0,7,5,4,male,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.56, conscientiousness = 3.55, extraversion = 1.92, agreeableness = 2.5, neuroticism = 2.73)"
7,30,"(13, 41)",26.0,7,2,3,female,"Bool[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,true,0.0,Int64[],Int64[],false,false,false,"(openness = 3.48, conscientiousness = 4.32, extraversion = 2.21, agreeableness = 4.71, neuroticism = 3.48)"
7,31,"(16, 39)",34.0,7,5,2,female,"Bool[0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,true,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.29, conscientiousness = 4.86, extraversion = 4.57, agreeableness = 4.76, neuroticism = 1.97)"
7,32,"(25, 35)",2.0,7,2,4,female,"Bool[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.69, conscientiousness = 4.39, extraversion = 3.39, agreeableness = 5.0, neuroticism = 1.5)"
7,34,"(9, 31)",9.0,7,1,4,male,"Bool[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.12, conscientiousness = 3.73, extraversion = 1.31, agreeableness = 3.16, neuroticism = 3.4)"
7,37,"(35, 8)",9.0,7,6,3,female,"Bool[1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,true,"(openness = 4.21, conscientiousness = 3.36, extraversion = 2.67, agreeableness = 2.9, neuroticism = 1.3)"
7,38,"(38, 10)",34.0,7,2,1,female,"Bool[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.55, conscientiousness = 2.55, extraversion = 3.75, agreeableness = 4.06, neuroticism = 2.88)"
7,39,"(9, 24)",8.0,7,1,1,female,"Bool[0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 4.1, conscientiousness = 3.85, extraversion = 3.54, agreeableness = 4.62, neuroticism = 2.77)"
7,40,"(18, 38)",20.0,7,5,4,female,"Bool[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",Int64[],"Dict{Int64, Vector{Sugarscape.Loan}}()","Dict{Int64, Vector{Sugarscape.Loan}}()",false,false,false,0.0,Int64[],Int64[],false,false,false,"(openness = 3.63, conscientiousness = 3.87, extraversion = 3.33, agreeableness = 5.0, neuroticism = 2.86)"
